	log_likelihood
3606	15847.487
3607	14997.231
3608	14735.185
3609	15126.661
3610	16009.237
3611	15185.011
3612	15722.206
3613	15720.919
3614	16661.514
3615	15967.797
3616	15520.021
3617	16309.591
3618	16519.287
3619	15759.052
3620	16682.104
3621	16281.969
3622	15132.373
3623	16039.969
3624	15856.033
3625	15740.05
3626	14729.956
3627	15001.852
3628	16355.578
3629	16563.627
3630	15422.268
3631	15525.674
3632	16249.888
3633	14891.9375
3634	15637.115
3635	14966.302
3636	16039.119
3637	15869.12
3638	14957.825
3639	16416.543
3640	16247.256
3641	14440.13
3642	15324.422
3643	16391.186
3644	15412.247
3645	15330.141
3646	14985.995
3647	15485.453
3648	15336.8955
3649	16322.411
3650	16493.117
3651	15203.826
3652	16270.064
3653	14916.697
3654	16179.244
3655	15664.025
3656	15586.283
3657	15569.641
3658	15340.047
3659	14843.322
3660	16431.71
3661	15725.42
3662	16345.3955
3663	16599.354
3664	15905.336
3665	15194.075
3666	16039.525
3667	15901.528
3668	16554.385
3669	15673.477
3670	16274.333
3671	16280.731
3672	15503.15
3673	15507.114
3674	15344.619
3675	16272.966
3676	15664.717
3677	16230.112
3678	16269.481
3679	16083.672
3680	16304.815
3681	16470.146
3682	14772.178
3683	15286.549
3684	14862.469
3685	15539.286
3686	16410.63
3687	15490.417
3688	15838.904
3689	15068.834
3690	15326.852
3691	15753.797
3692	15187.26
3693	15517.908
3694	15477.51
3695	15550.322
3696	15996.612
3697	15844.136
3698	15505.367
3699	16704.906
3700	16254.981
3701	15098.894
3702	16437.184
3703	15117.26
3704	15625.644
3705	16573.258
3706	16618.213
3707	16250.775
3708	15954.266
3709	16451.75
3710	14812.177
3711	16686.797
3712	15423.833
3713	15318.875
3714	15725.9
3715	15617.822
3716	16326.536
3717	16727.959
3718	16692.604
3719	15875.396
3720	16406.006
3721	16671.014
3722	15496.362
3723	16508.924
3724	16452.168
3725	15274.984
3726	15428.17
3727	16076.256
3728	15289.789
3729	16354.744
3730	15711.635
3731	16055.311
3732	16454.447
3733	15979.561
3734	15278.225
3735	15540.225
3736	15979.2
3737	15161.393
3738	15564.034
3739	14140.81
3740	15314.336
3741	16107.064
3742	15383.123
3743	15543.686
3744	15206.389
3745	15005.3
3746	15029.778
3747	14999.914
3748	16351.531
3749	16447.902
3750	14984.414
3751	15854.031
3752	15306.422
3753	15384.338
3754	14803.711
3755	15391.398
3756	16497.436
3757	16220.982
3758	15088.49
3759	16044.975
3760	16417.043
3761	16095.178
3762	15262.2
3763	15176.768
3764	15990.161
3765	15678.172
3766	16638.406
3767	16244.783
3768	15077.159
3769	15605.394
3770	16412.709
3771	15463.253
3772	16534.094
3773	15500.583
3774	14993.568
3775	15466.599
3776	14560.703
3777	14942.377
3778	14551.919
3779	15521.284
3780	16216.883
3781	16634.77
3782	15936.451
3783	15552.01
3784	15044.25
3785	15660.406
3786	14989.7
3787	15654.725
3788	15735.193
3789	15497.42
3790	16023.406
3791	16181.896
3792	15243.031
3793	14397.177
3794	15484.068
3795	16470.574
3796	15891.631
3797	16200.102
3798	15849.68
3799	15667.084
3800	16192.002
3801	14831.037
3802	15092.091
3803	14901.68
3804	15286.557
3805	15928.516
3806	15593.268
3807	16197.575
3808	15416.144
3809	16107.104
3810	15252.158
3811	15706.783
3812	15802.144
3813	14718.612
3814	16333.5205
3815	16403.533
3816	15956.914
3817	14450.487
3818	16584.256
3819	15882.303
3820	15311.42
3821	15857.557
3822	16228.287
3823	15468.281
3824	15483.153
3825	15839.886
3826	16280.81
3827	16619.22
3828	15550.209
3829	16268.534
3830	15855.537
3831	15509.146
3832	16304.35
3833	14314.803
3834	16532.53
3835	16396.832
3836	16251.445
3837	16382.502
3838	15330.365
3839	15119.653
3840	16661.014
3841	15942.065
3842	16174.508
3843	15632.3545
3844	15522.13
3845	14872.372
3846	15910.604
3847	15973.472
3848	15781.028
3849	16094.178
3850	15921.19
3851	16140.5205
3852	15865.648
3853	15483.672
3854	15394.076
3855	14874.292
3856	16604.715
3857	16637.438
3858	15537.5
3859	15318.148
3860	15281.42
3861	16235.479
3862	14942.745
3863	16226.977
3864	16278.45
3865	14791.896
3866	15589.705
3867	16435.014
3868	16351.83
3869	16295.398
3870	15710.732
3871	15711.242
3872	13855.003
3873	13780.2
3874	13913.956
3875	13808.104
3876	13842.115
3877	13777.752
3878	13656.453
3879	13807.19
3880	13769.08
3881	13889.828
3882	13688.203
3883	13843.822
3884	13767.519
3885	13863.445
3886	13903.567
3887	13850.33
3888	13956.675
3889	13772.445
3890	13747.956
3891	14028.99
3892	13848.344
3893	13885.19
3894	13903.205
3895	13644.755
3896	13817.414
3897	13595.614
3898	13786.549
3899	13767.678
3900	13738.518
3901	13789.742
3902	13674.24
3903	13697.425
3904	13855.557
3905	13846.08
3906	13795.203
3907	13834.058
3908	13708.828
3909	13808.334
3910	13760.823
3911	13758.4375
3912	13819.088
3913	13801.416
3914	13849.841
3915	13667.763
3916	13880.502
3917	13708.711
3918	13795.075
3919	13906.722
3920	13607.222
3921	13695.047
3922	13807.2
3923	13889.451
3924	13664.484
3925	13852.466
3926	13856.028
3927	13882.617
3928	13737.041
3929	13675.722
3930	13724.909
3931	13780.534
3932	13789.514
3933	13685.32
3934	13732.5625
3935	13712.341
3936	13838.036
3937	13793.263
3938	13753.078
3939	13842.303
3940	13698.127
3941	13905.33
3942	13724.005
3943	13820.966
3944	13876.972
3945	13818.058
3946	13748.547
3947	13775.932
3948	13781.528
3949	13804.677
3950	13909.963
3951	13803.278
3952	13825.842
3953	13744.617
3954	13807.917
3955	13778.19
3956	13743.849
3957	13891.893
3958	13813.838
3959	13739.7705
3960	13816.356
3961	13759.873
3962	13540.409
3963	13917.713
3964	13813.2295
3965	13702.815
3966	13560.928
3967	13731.013
3968	13900.725
3969	13930.916
3970	13864.917
3971	14027.664
3972	13970.428
3973	13826.229
3974	13876.761
3975	13807.541
3976	13841.314
3977	13776.747
3978	13705.292
3979	13898.422
3980	13793.861
3981	13836.5205
3982	13909.581
3983	13921.623
3984	13907.463
3985	13939.32
3986	13852.891
3987	13738.514
3988	13759.307
3989	13862.502
3990	13885.8955
3991	13828.283
3992	13709.475
3993	13914.412
3994	13814.333
3995	13714.641
3996	13806.5625
3997	13827.433
3998	14151.443
3999	13880.12
4000	13742.385
4001	13986.214
4002	16304.037
4003	16349.151
4004	16080.592
4005	16630.96
4006	16665.465
4007	16343.484
4008	16591.934
4009	16662.418
4010	16628.479
4011	16600.545
4012	16546.309
4013	16455.988
4014	16575.89
4015	16675.492
4016	16599.762
4017	16564.63
4018	16515.346
4019	16722.05
4020	16577.566
4021	16442.87
4022	16724.557
4023	16557.848
4024	16696.408
4025	16403.746
4026	16431.4
4027	16619.207
4028	16746.824
4029	16711.258
4030	16180.831
4031	16693.05
4032	16285.005
4033	16215.943
4034	16554.04
4035	16720.72
4036	15984.055
4037	16490.074
4038	16580.803
4039	16488.604
4040	16598.818
4041	16611.312
4042	16605.857
4043	16616.293
4044	16361.328
4045	16514.674
4046	16406.006
4047	16389.537
4048	16540.715
4049	16644.717
4050	16139.292
4051	16455.117
4052	16071.834
4053	16015.263
4054	15936.264
4055	15686.315
4056	16852.912
4057	16269.552
4058	16587.387
4059	16080.94
4060	15923.183
4061	16772.691
4062	16395.146
4063	16524.432
4064	15792.275
4065	16373.763
4066	16484.684
4067	15863.903
4068	16589.676
4069	16224.768
4070	15893.381
4071	16591.146
4072	15968.4375
4073	16346.799
4074	16029.886
4075	16416.754
4076	16551.309
4077	16291.006
4078	16059.547
4079	16576.693
4080	16147.997
4081	16382.5
4082	16618.93
4083	16203.955
4084	16155.761
4085	16436.762
4086	16646.047
4087	16641.53
4088	16325.689
4089	16621.55
4090	16075.24
4091	16175.178
4092	16304.9795
4093	15896.291
4094	15925.791
4095	16063.781
4096	16476.213
4097	16515.309
4098	16601.5
4099	16753.592
4100	16543.066
4101	16185.084
4102	16333.646
4103	16732.088
4104	16128.08
4105	16095.206
4106	16498.256
4107	16109.041
4108	16370.533
4109	15933.729
4110	16516.55
4111	15832.49
4112	15903.386
4113	16436.469
4114	16557.184
4115	16501.818
4116	16552.318
4117	16301.692
4118	16564.656
4119	16165.604
4120	16290.065
4121	15968.227
4122	16148.244
4123	16313.32
4124	16012.482
4125	16337.104
4126	16074.3955
4127	16604.957
4128	16634.922
4129	16276.016
4130	15962.997
4131	16345.818
4132	16106.248
4133	15449.359
4134	15860.83
4135	15836.489
4136	16172.658
4137	16375.69
4138	16138.075
4139	16522.742
4140	15790.104
4141	16365.51
4142	15439.198
4143	16503.7
4144	16203.414
4145	16601.855
4146	15723.242
4147	16301.025
4148	15682.203
4149	16567.254
4150	16236.852
4151	16342.519
4152	16492.893
4153	16196.439
4154	16333.894
4155	16096.56
4156	16319.997
4157	15991.302
4158	16168.029
4159	16400.44
4160	16092.74
4161	16467.668
4162	16715.703
4163	16564.676
4164	16791.428
4165	16529.68
4166	16800.332
4167	15879.111
4168	16577.557
4169	16693.818
4170	15916.808
4171	16529.566
4172	16677.969
4173	15788.396
4174	16401.588
4175	15983.045
4176	16445.031
4177	16312.8545
4178	16405.664
4179	16074.831
4180	16260.997
4181	15593.7295
4182	16557.02
4183	15853.303
4184	16327.5
4185	15930.237
4186	16289.394
4187	16306.334
4188	16159.651
4189	16575.41
4190	15844.036
4191	15900.578
4192	15747.1875
4193	16067.644
4194	16322.4795
4195	16163.7
4196	16015.213
4197	16032.869
4198	16288.344
4199	16138.506
4200	15729.818
4201	16248.01
4202	16144.167
4203	16409.535
4204	16321.963
4205	16419.668
4206	16292.646
4207	16341.939
4208	15993.939
4209	16300.07
4210	16310.432
4211	16205.412
4212	16164.378
4213	16673.684
4214	15930.169
4215	15928.197
4216	16363.963
4217	16555.465
4218	15790.99
4219	16192.705
4220	16606.951
4221	16223.6875
4222	16554.285
4223	15854.377
4224	16465.877
4225	16299.885
4226	16391.895
4227	16211.74
4228	16555.432
4229	16554.195
4230	16239.784
4231	16067.061
4232	16640.732
4233	16408.512
4234	16436.402
4235	16507.809
4236	16588.621
4237	16104.567
4238	16370.185
4239	16491.242
4240	16638.951
4241	16646.285
4242	15772.128
4243	16474.41
4244	16405.166
4245	16510.947
4246	16600.057
4247	16483.213
4248	16693.932
4249	16256.216
4250	16475.025
4251	16491.986
4252	16697.688
4253	16487.174
4254	16298.747
4255	16420.664
4256	16284.703
4257	16567.697
4258	16620.479
4259	16477.883
4260	16544.49
4261	15785.502
4262	16297.273
4263	16365.456
4264	15559.469
4265	16576.926
4266	16364.256
4267	16481.627
4268	15824.078
4269	16172.164
4270	16240.039
4271	16404.746
4272	16155.456
4273	16259.875
4274	16164.133
4275	16420.584
4276	16587.928
4277	16538.14
4278	16529.992
4279	16639.45
4280	16537.38
4281	16597.459
4282	16576.56
4283	16650.006
4284	16671.457
4285	16367.6875
4286	16663.871
4287	16373.943
4288	16664.77
4289	16567.771
4290	16480.225
4291	16693.746
4292	16724.602
4293	16362.682
4294	16382.873
4295	16701.646
4296	16589.9
4297	16410.713
4298	16238.148
4299	16095.38
4300	16023.744
4301	15733.519
4302	16327.347
4303	16585.969
4304	16443.043
4305	16286.369
4306	16608.86
4307	16701.066
4308	16618.85
4309	16710.03
4310	16464.33
4311	16569.047
4312	16600.955
4313	16808.215
4314	15732.635
4315	16302.209
4316	16350.192
4317	16646.422
4318	16548.676
4319	16263.439
4320	16481.057
4321	16468.684
4322	16339.138
4323	16322.92
4324	16292.016
4325	16656.418
4326	16444.89
4327	16361.784
4328	16565.879
4329	16412.729
4330	16718.582
4331	16262.737
4332	16625.334
4333	16104.432
4334	16678.084
4335	16609.791
4336	16231.317
4337	15974.295
4338	16479.428
4339	16606.31
4340	16678.34
4341	16045.76
4342	16035.622
4343	16643.709
4344	16561.234
4345	15469.633
4346	15583.414
4347	15583.459
4348	15937.205
4349	15309.231
4350	15524.295
4351	15554.841
4352	14024.576
4353	14538.115
4354	15299.576
4355	15129.244
4356	16518.188
4357	16408.777
4358	16501.871
4359	16365.775
4360	16507.86
4361	16615.086
4362	16462.035
4363	16535.805
4364	16401.316
4365	16100.674
4366	16548.39
4367	16256.1045
4368	16602.285
4369	15831.675
4370	15726.51
4371	16518.447
4372	16684.443
4373	16095.052
4374	15515.058
4375	16287.805
4376	15445.823
4377	15866.17
4378	16342.568
4379	16401.582
4380	16198.369
4381	16536.244
4382	16490.582
4383	16581.291
4384	16474.91
4385	16401.691
4386	16400.744
4387	16333.617
4388	16278.544
4389	16317.065
4390	16067.049
4391	16082.705
4392	16421.38
4393	16351.861
4394	16598.396
4395	15287.183
4396	16222.356
4397	16340.8125
4398	16505.637
4399	16033.578
4400	16531.256
4401	16229.3545
4402	16483.812
4403	16402.543
4404	16001.604
4405	16672.434
4406	16293.822
4407	16259.406
4408	16030.393
4409	16388.56
4410	16473.201
4411	16374.065
4412	16352.95
4413	16203.206
4414	16416.463
4415	16291.951
4416	16032.458
4417	16505.38
4418	16180.398
4419	16422.879
4420	16320.945
4421	16434.877
4422	16127.294
4423	16306.982
4424	16181.836
4425	16296.564
4426	16623.373
4427	16517.584
4428	16434.053
4429	16278.865
4430	16518.021
4431	16452.105
4432	15549.35
4433	16213.467
4434	16200.529
4435	16077.666
4436	16225.308
4437	16192.031
4438	16614.363
4439	16262.247
4440	16428.635
4441	15908.183
4442	16132.886
4443	16159.786
4444	16367.072
4445	16153.604
4446	16051.284
4447	16510.016
4448	16336.815
4449	16319.26
4450	16408.266
4451	16113.85
4452	16379.95
4453	16238.862
4454	16373.57
4455	16034.534
4456	16419.355
4457	16397.594
4458	16338.836
4459	16458.148
4460	16484.885
4461	16516.504
4462	16127.625
4463	16189.1875
4464	16187.047
4465	16073.144
4466	16277.4795
4467	16294.271
4468	16257.885
4469	15795.844
4470	16487.004
4471	15848.281
4472	15983.057
4473	16446.479
4474	16389.37
4475	16292.865
4476	15977.953
4477	16292.1875
4478	16084.172
4479	16378.638
4480	16543.791
4481	16311.903
4482	16412.77
4483	15124.036
4484	16369.0625
4485	16143.495
4486	16241.112
4487	15789.247
4488	16415.055
4489	16304.206
4490	16548.99
4491	16348.386
4492	16493.902
4493	16490.664
4494	16157.75
4495	16338.398
4496	16365.411
4497	16438.06
4498	16264.186
4499	16216.578
4500	16703.672
4501	16064.588
4502	16103.922
4503	16103.217
4504	16718.744
4505	16596.422
4506	16302.644
4507	16128.484
4508	16353.609
4509	16467.652
4510	16603.418
4511	16518.637
4512	16405.822
4513	16501.86
4514	16340.011
4515	15759.133
4516	16441.113
4517	16553.223
4518	16376.545
4519	16474.248
4520	16457.31
4521	16055.8955
4522	15639.112
4523	15980.144
4524	16115.654
4525	16214.036
4526	16483.771
4527	16657.688
4528	16044.153
4529	16044.119
4530	16026.631
4531	16324.021
4532	16239.38
4533	16445.816
4534	16529.613
4535	16411.549
4536	16146.994
4537	15771.481
4538	16316.442
4539	16317.17
4540	16456.281
4541	16313.276
4542	16354.74
4543	16329.794
4544	16418.053
4545	16010.975
4546	15537.63
4547	16316.375
4548	15740.57
4549	16236.412
4550	16580.459
4551	16559.125
4552	15766.873
4553	16205.526
4554	16472.654
4555	16229.701
4556	15846.303
4557	16512.375
4558	15761.049
4559	16132.073
4560	16034.089
4561	16461.178
4562	16094.269
4563	16265.592
4564	15959.229
4565	16101.15
4566	16135.847
4567	16493.82
4568	16494.775
4569	16529.406
4570	16142.261
4571	16302.294
4572	16455.871
4573	16310.086
4574	16458.057
4575	16379.5
4576	16296.888
4577	16084.489
4578	16494.191
4579	16152.002
4580	16410.45
4581	15771.541
4582	16447.691
4583	16527.475
4584	15355.998
4585	16466.871
4586	16396.426
4587	15989.844
4588	16470.217
4589	14504.711
4590	16408.928
4591	16594.879
4592	14400.924
4593	15606.612
4594	14648.211
4595	16503.848
4596	14799.75
4597	14570.894
4598	14795.667
4599	16268.8545
4600	16446.754
4601	14826.092
4602	15181.391
4603	15385.971
4604	15952.193
4605	16469.025
4606	15090.82
4607	16599.736
4608	14554.599
4609	14545.107
4610	16471.428
4611	16226.201
4612	15207.865
4613	15659.4795
4614	16102.339
4615	15013.721
4616	14870.703
4617	14951.964
4618	15458.475
4619	16007.172
4620	16511.494
4621	16431.65
4622	14988.589
4623	15207.453
4624	14671.839
4625	14520.484
4626	15924.236
4627	14834.721
4628	14414.006
4629	14546.034
4630	14548.725
4631	14843.503
4632	15068.967
4633	14983.469
4634	16268.864
4635	14816.122
4636	16221.859
4637	15758.942
4638	14793.666
4639	14230.2
4640	15587.955
4641	15842.9
4642	16414.98
4643	15814.361
4644	16225.044
4645	15039.656
4646	16205.247
4647	16364.389
4648	15292.469
4649	14714.709
4650	15308.558
4651	14842.729
4652	15212.07
4653	16557.371
4654	15504.239
4655	16297.675
4656	14946.294
4657	15350.242
4658	14606.669
4659	14731.323
4660	16290.842
4661	15016.925
4662	16497.428
4663	14640.92
4664	16534.094
4665	15191.416
4666	15051.206
4667	15074.287
4668	15423.686
4669	16451.506
4670	16523.715
4671	15663.081
4672	14984.502
4673	16197.833
4674	14630.547
4675	16475.426
4676	16052.669
4677	14569.339
4678	16372.692
4679	14016.83
4680	16519.098
4681	15465.495
4682	16466.365
4683	15397.572
4684	14513.877
4685	14942.4
4686	16673.068
4687	14672.144
4688	16477.09
4689	15419.857
4690	14665.135
4691	14912.912
4692	14407.206
4693	16451.354
4694	15990.69
4695	14670.92
4696	15397.861
4697	15631.388
4698	16401.887
4699	15441.8545
4700	16249.594
4701	14971.0625
4702	15023.67
4703	15407.003
4704	16427.188
4705	16094.9795
4706	14643.245
4707	15959.2
4708	15626.419
4709	16154.523
4710	16170.958
4711	15196.498
4712	14712.766
4713	15458.521
4714	16295.706
4715	15384.552
4716	16037.599
4717	15811.107
4718	15306.447
4719	14853.8955
4720	16054.706
4721	15374.391
4722	15972.612
4723	15017.739
4724	16004.3955
4725	16168.909
4726	15163.325
4727	16378.972
4728	15292.896
4729	16466.646
4730	16491.457
4731	16026.498
4732	14951.922
4733	15627.131
4734	15104.542
4735	14474.9795
4736	14649.224
4737	15121.35
4738	16304.979
4739	16047.242
4740	15907.034
4741	14562.519
4742	14963.844
4743	16327.35
4744	15599.156
4745	14884.581
4746	16155.729
4747	15780.097
4748	14657.856
4749	15407.412
4750	15332.799
4751	15311.203
4752	14720.389
4753	16545.152
4754	15185.686
4755	15027.177
4756	15410.244
4757	14737.1
4758	15353.154
4759	15330.365
4760	15087.433
4761	15366.236
4762	14437.136
4763	14935.641
4764	14955.052
4765	15087.955
4766	15395.328
4767	15193.727
4768	15324.008
4769	16182.346
4770	15154.648
4771	15285.775
4772	14751.7295
4773	14582.064
4774	15394.584
4775	14777.052
4776	14816.291
4777	14784.989
4778	15907.528
4779	16528.785
4780	16511.41
4781	15478.972
4782	15281.45
4783	15053.974
4784	14941.294
4785	15236.6
4786	15487.725
4787	15740.303
4788	15236.424
4789	14760.9
4790	16269.664
4791	16266.151
4792	15128.403
4793	14580.5625
4794	16112.365
4795	15458.948
4796	14519.861
4797	14586.014
4798	14523.35
4799	14880.107
4800	15965.81
4801	15396.102
4802	14833.576
4803	16362.463
4804	14720.88
4805	14784.922
4806	15502.534
4807	14825.1875
4808	14525.239
4809	14539.021
4810	15642.435
4811	16407.982
4812	15760.534
4813	15290.74
4814	15296.604
4815	15643.018
4816	16323.766
4817	15065.677
4818	15486.847
4819	15442.756
4820	14652.763
4821	14648.344
4822	15291.369
4823	15744.7
4824	14563.794
4825	14867.644
4826	16487.932
4827	15505.523
4828	16343.981
4829	16424.994
4830	15027.808
4831	14536.412
4832	15625.463
4833	16120.307
4834	14975.922
4835	14803.653
4836	15749.186
4837	16529.89
4838	14918.62
4839	16362.885
4840	15557.558
4841	15101.893
4842	14741.503
4843	16444.928
4844	14597.248
4845	15673.412
4846	14826.5625
4847	15479.195
4848	15487.6
4849	14566.807
4850	15315.786
4851	14525.986
4852	15333.057
4853	16171.658
4854	14587.769
4855	14783.385
4856	14560.271
4857	15829.544
4858	15427.169
4859	16413.182
4860	16587.887
4861	15861.865
4862	15668.26
4863	16447.766
4864	16807.441
4865	16509.373
4866	16354.545
4867	16442.615
4868	16329.3
4869	16432.434
4870	16749.062
4871	16200.375
4872	16424.082
4873	16446.607
4874	16548.941
4875	16295.638
4876	16182.014
4877	16257.686
4878	16722.713
4879	16658.37
4880	16487.756
4881	16581.633
4882	16047.792
4883	16205.817
4884	15488.25
4885	16659.871
4886	16410.932
4887	16486.559
4888	16376.138
4889	16528.965
4890	16589.535
4891	16253.061
4892	16329.725
4893	16711.389
4894	16411.938
4895	16336.81
4896	16154.737
4897	16251.846
4898	16706.332
4899	16805.645
4900	16045.927
4901	16361.711
4902	16698.98
4903	15990.291
4904	16668.723
4905	16718.863
4906	16760.605
4907	16698.564
4908	16724.121
4909	16597.611
4910	16415.121
4911	16657.572
4912	16631.527
4913	16876.4
4914	16256.487
4915	16283.019
4916	16693.793
4917	16356.994
4918	16371.536
4919	16435.832
4920	15590.131
4921	16540.785
4922	16446.166
4923	16156.547
4924	15828.4795
4925	16320.239
4926	16555.725
4927	15983.498
4928	16690.625
4929	16265.284
4930	16347.411
4931	16460.809
4932	16595.252
4933	16707.137
4934	16890.402
4935	16194.674
4936	16583.379
4937	16410.14
4938	16312.612
4939	15590.378
4940	16559.203
4941	16380.839
4942	15832.633
4943	16763.69
4944	16340.924
4945	16461.896
4946	15623.6455
4947	16471.348
4948	15996.666
4949	16574.035
4950	16572.941
4951	16297.856
4952	16803.143
4953	16518.785
4954	16520.854
4955	16413.15
4956	16760.86
4957	16848.97
4958	16107.847
4959	16644.898
4960	16257.558
4961	16266.854
4962	16353.13
4963	16346.778
4964	16345.161
4965	16837.965
4966	16028.935
4967	16540.162
4968	16524.883
4969	16338.709
4970	16303.325
4971	16653.275
4972	16636.227
4973	16353.15
4974	16185.766
4975	16023.12
4976	16781.344
4977	16451.822
4978	16668.66
4979	16351.43
4980	16385.465
4981	16620.115
4982	16576.174
4983	16702.2
4984	16701.25
4985	16596.238
4986	16374.041
4987	16755.455
4988	16490.104
4989	16457.066
4990	16655.1
4991	16625.102
4992	16268.787
4993	16550.166
4994	15754.758
4995	16493.838
4996	16698.834
4997	16622.166
4998	16439.027
4999	16242.943
5000	16845.816
5001	16299.388
5002	16799.11
5003	16702.693
5004	16419.031
5005	16692.7
5006	16576.656
5007	16085.325
5008	16756.291
5009	16817.791
5010	16616.848
5011	16519.395
5012	16821.785
5013	16581.047
5014	16526.787
5015	16626.93
5016	16184.989
5017	16453.492
5018	16593.719
5019	16415.152
5020	16383.279
5021	16451.766
5022	16711.04
5023	15806.516
5024	16559.332
5025	15793.279
5026	16538.098
5027	16431.11
5028	16472.615
5029	16799.48
5030	16333.172
5031	16744.87
5032	16541.115
5033	15722.49
5034	16677.535
5035	16451.984
5036	16220.567
5037	16764.709
5038	16405.328
5039	16639.305
5040	16532.91
5041	16567.275
5042	16705.98
5043	16013.753
5044	16552.541
5045	15942.253
5046	16596.52
5047	16679.277
5048	16362.419
5049	16387.863
5050	16534.523
5051	15839.119
5052	16814.604
5053	16570.553
5054	16629.293
5055	16491.812
5056	15449.877
5057	16390.99
5058	16715.809
5059	16663.0
5060	16640.66
5061	16466.277
5062	16208.174
5063	16698.15
5064	16742.719
5065	16580.25
5066	16470.73
5067	16599.72
5068	16353.596
5069	16076.775
5070	16726.021
5071	16717.838
5072	16301.55
5073	16626.816
5074	16698.084
5075	16197.209
5076	16458.182
5077	16748.94
5078	16556.438
5079	16465.918
5080	16605.434
5081	16778.18
5082	16594.672
5083	16592.338
5084	16508.691
5085	16744.922
5086	16559.523
5087	16607.035
5088	16591.984
5089	16687.139
5090	16556.73
5091	16614.938
5092	16364.656
5093	15946.023
5094	15290.131
5095	16381.9375
5096	16537.932
5097	16327.127
5098	16371.409
5099	16633.535
5100	16891.863
5101	16704.197
5102	16784.76
5103	16059.365
5104	16488.387
5105	16341.192
5106	16607.215
5107	16187.109
5108	15840.099
5109	15682.381
5110	15782.872
5111	15897.844
5112	15288.385
5113	15670.742
5114	15933.565
5115	15690.659
5116	15567.398
5117	16238.172
5118	15645.0625
5119	15913.55
5120	15978.955
5121	16021.775
5122	15708.674
5123	15442.56
5124	15780.6875
5125	16185.477
5126	15820.034
5127	15244.088
5128	15997.221
5129	15906.039
5130	15729.131
5131	15961.838
5132	16336.611
5133	15846.956
5134	16052.783
5135	15509.6045
5136	15781.731
5137	16332.372
5138	16181.042
5139	15641.537
5140	15893.974
5141	15884.143
5142	16099.417
5143	16297.729
5144	16133.901
5145	14681.299
5146	16125.1
5147	15860.963
5148	16067.729
5149	16024.678
5150	15948.328
5151	15442.442
5152	16066.279
5153	15596.471
5154	15919.972
5155	16007.198
5156	16203.529
5157	15582.357
5158	16183.24
5159	16251.706
5160	15836.436
5161	15874.529
5162	16015.514
5163	15533.367
5164	16231.581
5165	16035.081
5166	16303.877
5167	15939.352
5168	15950.916
5169	14700.097
5170	16039.203
5171	16069.94
5172	16012.2705
5173	15311.15
5174	15982.111
5175	16156.469
5176	15829.877
5177	16067.599
5178	15647.331
5179	15514.886
5180	16213.289
5181	16098.567
5182	14130.342
5183	15778.156
5184	15581.885
5185	16175.396
5186	16099.227
5187	16257.894
5188	15959.609
5189	16127.506
5190	15889.253
5191	16070.992
5192	16216.445
5193	15657.2705
5194	15990.568
5195	15727.232
5196	16184.033
5197	16278.3125
5198	16083.896
5199	15249.498
5200	15812.172
5201	16130.289
5202	16080.841
5203	15820.278
5204	15762.85
5205	15707.722
5206	15763.564
5207	15937.323
5208	16274.823
5209	15982.756
5210	15433.685
5211	14985.664
5212	14759.792
5213	15069.617
5214	16158.361
5215	15814.084
5216	16177.881
5217	15391.237
5218	16204.461
5219	15928.356
5220	15729.787
5221	16137.6
5222	15467.557
5223	15652.939
5224	15956.072
5225	15977.404
5226	16266.531
5227	15461.768
5228	15460.344
5229	15810.099
5230	16254.656
5231	15580.674
5232	16062.639
5233	15866.1045
5234	15791.391
5235	15334.164
5236	15960.325
5237	15845.234
5238	15251.076
5239	16147.456
5240	16013.607
5241	15543.125
5242	15316.771
5243	13703.401
5244	16001.24
5245	16044.094
5246	15671.99
5247	15690.586
5248	15909.544
5249	13595.284
5250	15795.633
5251	16192.303
5252	15755.336
5253	16142.237
5254	16302.984
5255	16134.994
5256	16085.104
5257	15769.511
5258	15371.9375
5259	14808.201
5260	15573.393
5261	16230.972
5262	15953.516
5263	15893.675
5264	16100.178
5265	15677.761
5266	15912.092
5267	16184.873
5268	15972.661
5269	16157.409
5270	14558.901
5271	15958.475
5272	16058.333
5273	15045.169
5274	15957.325
5275	15603.865
5276	16062.372
5277	15882.682
5278	16043.278
5279	15887.807
5280	15354.107
5281	16058.74
5282	16009.055
5283	15885.503
5284	15912.064
5285	16026.279
5286	15848.3
5287	16086.494
5288	15750.45
5289	16035.916
5290	16126.3
5291	16031.667
5292	16035.172
5293	15657.391
5294	15695.356
5295	15862.807
5296	15946.541
5297	16069.502
5298	15628.216
5299	15955.635
5300	16129.919
5301	15799.013
5302	15262.229
5303	15343.284
5304	16061.19
5305	15860.346
5306	15973.531
5307	16046.614
5308	15683.592
5309	15469.76
5310	15804.745
5311	15366.883
5312	15838.106
5313	16304.334
5314	15656.513
5315	16172.606
5316	16252.769
5317	15653.971
5318	16024.959
5319	16278.683
5320	15790.888
5321	15436.472
5322	15895.006
5323	15928.953
5324	15923.8955
5325	16165.992
5326	16010.919
5327	15809.425
5328	15723.682
5329	15741.678
5330	15908.408
5331	15929.739
5332	16245.231
5333	15952.956
5334	16158.742
5335	15757.049
5336	15788.369
5337	15722.044
5338	15897.315
5339	16100.67
5340	15640.084
5341	15899.284
5342	16117.414
5343	15891.537
5344	16263.195
5345	15894.615
5346	15393.159
5347	15813.893
