	log_likelihood
3593	30700.605
3594	30647.312
3595	30852.598
3596	30456.453
3597	30978.512
3598	30932.152
3599	30927.75
3600	30781.838
3601	30791.312
3602	30739.568
3603	30727.37
3604	30610.766
3605	30575.828
3606	31081.223
3607	30010.984
3608	30223.547
3609	30630.37
3610	30035.848
3611	30453.37
3612	30375.37
3613	30286.504
3614	30820.105
3615	30926.959
3616	30734.453
3617	30646.666
3618	30587.1
3619	30832.75
3620	31037.113
3621	30987.395
3622	30588.26
3623	31146.328
3624	30843.05
3625	30852.438
3626	30440.844
3627	30539.14
3628	30773.484
3629	30777.85
3630	30921.479
3631	31020.494
3632	30587.256
3633	30179.4
3634	30132.348
3635	30823.98
3636	30365.082
3637	30947.543
3638	30932.598
3639	30712.137
3640	30630.635
3641	29623.52
3642	30483.35
3643	30297.652
3644	30481.5
3645	30353.926
3646	30449.426
3647	30641.621
3648	29962.193
3649	30509.959
3650	30517.094
3651	30386.88
3652	30995.506
3653	30365.316
3654	30260.38
3655	31072.932
3656	30685.656
3657	29780.656
3658	30620.895
3659	30422.943
3660	30269.87
3661	31145.207
3662	30455.318
3663	30840.703
3664	30202.943
3665	30613.418
3666	30561.39
3667	30942.646
3668	31017.568
3669	30895.895
3670	30867.543
3671	30384.916
3672	30718.021
3673	30562.438
3674	30894.957
3675	30564.39
3676	31080.822
3677	30910.447
3678	30231.25
3679	30549.287
3680	30382.793
3681	31042.525
3682	30646.396
3683	30888.87
3684	30159.426
3685	30708.973
3686	30616.934
3687	30844.371
3688	31155.36
3689	30510.412
3690	29909.8
3691	30321.484
3692	30554.525
3693	30947.1
3694	30965.303
3695	30524.594
3696	30627.879
3697	30678.45
3698	30501.38
3699	30865.98
3700	31087.932
3701	30708.725
3702	30519.59
3703	30552.412
3704	30474.324
3705	31008.818
3706	31079.604
3707	30549.506
3708	30835.012
3709	30504.916
3710	29770.34
3711	30843.506
3712	30621.672
3713	30238.416
3714	30787.63
3715	30805.23
3716	30597.291
3717	30796.854
3718	30686.938
3719	30658.074
3720	30778.266
3721	30908.963
3722	30798.184
3723	30700.594
3724	30710.36
3725	30614.0
3726	30694.14
3727	30848.25
3728	30682.285
3729	30632.59
3730	30686.34
3731	30631.943
3732	30621.2
3733	30418.05
3734	30483.25
3735	30421.984
3736	31125.172
3737	30477.072
3738	30707.85
3739	30220.348
3740	30228.344
3741	30434.402
3742	30450.387
3743	30022.828
3744	30749.316
3745	30687.9
3746	30535.188
3747	30729.621
3748	30915.219
3749	31064.338
3750	30833.812
3751	30288.006
3752	30242.713
3753	30700.568
3754	30210.34
3755	30683.371
3756	30800.115
3757	31239.557
3758	30021.994
3759	30614.662
3760	30581.23
3761	30200.871
3762	30565.281
3763	30242.12
3764	30341.646
3765	30764.422
3766	30898.05
3767	30769.05
3768	30165.416
3769	30798.037
3770	30644.162
3771	30926.025
3772	30575.918
3773	30899.0
3774	30043.756
3775	30322.043
3776	29669.105
3777	30348.23
3778	29855.75
3779	30602.13
3780	30452.838
3781	30872.615
3782	30922.969
3783	30641.729
3784	30079.238
3785	30528.496
3786	30354.928
3787	30020.379
3788	31001.744
3789	30367.941
3790	30376.574
3791	30451.207
3792	30237.082
3793	30390.016
3794	30581.223
3795	30562.025
3796	30664.797
3797	30503.213
3798	30881.229
3799	30814.074
3800	30476.307
3801	29993.965
3802	30363.125
3803	30122.088
3804	30676.447
3805	30977.512
3806	30461.85
3807	30542.418
3808	30435.184
3809	30307.287
3810	30451.52
3811	30819.41
3812	30457.906
3813	30011.348
3814	30873.582
3815	30606.684
3816	30996.781
3817	30137.037
3818	30700.516
3819	30777.855
3820	31195.895
3821	30870.61
3822	31111.693
3823	30883.562
3824	31010.887
3825	30896.578
3826	30672.26
3827	30740.059
3828	30985.197
3829	30715.5
3830	30493.516
3831	30449.672
3832	30366.225
3833	29396.434
3834	30606.553
3835	30911.355
3836	30711.604
3837	30665.979
3838	30694.75
3839	30207.36
3840	30828.182
3841	30768.152
3842	30430.85
3843	30976.3
3844	30481.8
3845	29984.172
3846	30649.402
3847	30465.494
3848	31074.684
3849	30792.291
3850	30212.16
3851	30705.506
3852	30289.895
3853	30875.006
3854	30732.322
3855	30419.65
3856	30935.059
3857	30813.004
3858	30669.38
3859	30480.312
3860	30877.863
3861	30844.988
3862	30598.459
3863	31135.031
3864	30696.957
3865	30426.137
3866	30769.037
3867	30788.65
3868	30871.203
3869	31040.834
3870	30443.86
3871	30717.95
3872	28097.105
3873	28234.568
3874	28465.871
3875	28294.45
3876	28040.287
3877	28707.422
3878	27975.406
3879	28289.8
3880	28232.879
3881	28811.344
3882	28300.182
3883	28710.973
3884	28611.512
3885	28937.074
3886	28344.77
3887	28702.178
3888	28276.137
3889	28368.318
3890	28412.541
3891	28620.09
3892	28582.355
3893	28390.9
3894	29169.98
3895	27715.598
3896	27919.473
3897	27661.66
3898	28253.006
3899	28372.984
3900	27995.291
3901	28348.76
3902	28143.64
3903	28024.568
3904	28330.697
3905	28195.512
3906	28396.557
3907	28359.906
3908	28277.428
3909	27903.605
3910	28104.172
3911	28087.188
3912	28233.307
3913	28269.975
3914	28347.848
3915	27881.88
3916	28434.98
3917	28106.525
3918	28232.0
3919	28344.303
3920	27997.566
3921	27889.332
3922	28337.422
3923	28410.787
3924	28032.49
3925	28704.656
3926	28677.193
3927	28468.5
3928	27846.088
3929	27778.7
3930	28073.145
3931	28097.838
3932	28353.45
3933	28155.791
3934	27995.707
3935	28086.5
3936	28091.402
3937	28427.613
3938	28251.418
3939	28308.781
3940	28469.135
3941	28712.275
3942	27853.775
3943	28559.77
3944	28360.746
3945	28323.771
3946	28144.068
3947	28080.418
3948	28379.057
3949	28690.45
3950	28360.803
3951	27933.203
3952	28254.098
3953	28104.348
3954	28565.191
3955	28352.082
3956	27887.215
3957	28668.697
3958	28592.963
3959	28170.99
3960	28126.031
3961	28416.816
3962	27923.277
3963	28427.016
3964	28380.152
3965	28020.426
3966	27972.744
3967	28193.98
3968	28651.775
3969	29282.834
3970	28195.574
3971	29313.426
3972	29354.832
3973	28278.775
3974	28412.875
3975	28205.65
3976	28350.99
3977	28474.447
3978	28386.824
3979	28515.605
3980	28681.254
3981	28475.645
3982	28729.078
3983	28908.793
3984	28770.072
3985	28510.14
3986	28400.35
3987	28087.059
3988	28072.193
3989	28326.74
3990	28594.38
3991	28148.4
3992	27484.168
3993	28398.162
3994	28300.568
3995	28314.691
3996	28274.777
3997	28311.738
3998	29063.834
3999	28431.412
4000	28170.387
4001	28514.713
4002	28984.146
4003	29509.459
4004	28676.844
4005	29810.426
4006	29691.266
4007	29011.438
4008	29469.062
4009	29410.332
4010	29607.037
4011	29337.531
4012	29443.77
4013	29298.223
4014	29323.787
4015	29488.52
4016	29367.797
4017	29488.23
4018	29373.031
4019	29619.535
4020	29622.531
4021	29106.86
4022	29451.562
4023	29563.557
4024	29604.088
4025	29345.432
4026	29304.973
4027	29540.297
4028	29644.547
4029	29231.887
4030	29257.75
4031	29698.646
4032	29387.494
4033	28762.244
4034	29859.568
4035	29849.09
4036	29184.475
4037	29567.541
4038	29992.553
4039	29500.865
4040	29983.95
4041	29737.34
4042	29441.078
4043	29321.262
4044	29213.762
4045	29755.387
4046	29319.072
4047	29170.941
4048	29669.9
4049	29500.668
4050	29080.068
4051	29479.984
4052	29077.63
4053	28834.719
4054	28922.246
4055	28700.203
4056	29757.824
4057	29234.309
4058	29429.068
4059	28466.256
4060	28619.115
4061	29833.744
4062	29567.098
4063	29847.691
4064	28819.082
4065	29333.479
4066	29739.895
4067	28466.176
4068	29830.943
4069	28612.621
4070	28848.223
4071	29760.021
4072	28663.697
4073	28989.324
4074	28771.234
4075	29554.693
4076	29747.594
4077	29147.918
4078	28808.729
4079	29432.418
4080	28562.584
4081	29239.162
4082	29451.6
4083	28960.385
4084	28677.934
4085	29421.043
4086	29754.746
4087	29328.355
4088	29698.969
4089	29714.943
4090	28929.662
4091	29157.26
4092	29058.297
4093	28827.666
4094	28828.422
4095	28843.512
4096	29625.89
4097	29718.85
4098	29466.09
4099	29738.428
4100	29847.113
4101	29103.582
4102	29112.979
4103	29878.744
4104	28904.934
4105	28869.582
4106	29129.057
4107	29053.152
4108	29091.182
4109	28955.725
4110	29476.27
4111	28731.9
4112	28613.066
4113	29047.625
4114	29457.688
4115	29146.36
4116	29839.656
4117	29100.213
4118	29634.246
4119	28892.812
4120	29028.338
4121	29636.14
4122	29409.12
4123	28879.037
4124	29529.125
4125	29005.182
4126	28755.557
4127	29875.812
4128	29748.578
4129	29298.256
4130	29271.494
4131	29208.87
4132	29451.191
4133	29381.676
4134	28547.332
4135	28546.41
4136	29316.557
4137	29810.193
4138	29304.37
4139	29336.568
4140	28599.379
4141	29593.863
4142	29319.75
4143	29766.527
4144	29432.969
4145	29758.746
4146	29448.59
4147	29657.906
4148	29370.64
4149	29406.043
4150	29963.125
4151	29686.75
4152	29556.104
4153	29164.318
4154	29322.037
4155	29230.822
4156	29591.322
4157	29341.479
4158	29245.89
4159	28891.004
4160	29172.059
4161	29463.785
4162	29782.957
4163	29717.16
4164	29765.766
4165	29542.303
4166	29669.547
4167	28891.193
4168	29820.809
4169	29847.453
4170	29186.598
4171	29272.246
4172	29764.059
4173	28685.316
4174	29458.35
4175	28614.4
4176	29625.285
4177	29202.125
4178	29363.035
4179	29450.387
4180	29459.719
4181	29170.41
4182	29270.807
4183	29278.203
4184	29384.041
4185	29241.537
4186	29489.053
4187	29217.145
4188	29346.918
4189	29409.275
4190	29320.354
4191	29335.45
4192	29259.168
4193	29130.787
4194	29496.012
4195	28986.926
4196	29097.473
4197	29195.848
4198	29270.621
4199	29315.281
4200	29454.84
4201	29361.713
4202	29214.895
4203	29248.191
4204	29489.828
4205	29417.387
4206	29305.525
4207	29266.146
4208	29105.662
4209	29355.693
4210	29113.62
4211	29117.385
4212	29215.531
4213	29848.95
4214	29017.574
4215	28511.12
4216	29438.988
4217	29654.719
4218	28788.432
4219	29796.244
4220	29764.16
4221	29675.793
4222	29597.988
4223	28682.219
4224	29292.0
4225	29215.676
4226	29408.479
4227	29474.285
4228	29517.084
4229	29463.725
4230	29294.98
4231	29138.068
4232	29599.8
4233	29456.521
4234	29393.848
4235	29610.463
4236	29596.863
4237	29364.14
4238	29070.156
4239	29433.324
4240	29647.713
4241	29518.402
4242	28999.285
4243	29352.197
4244	29301.52
4245	29396.824
4246	29776.604
4247	29274.395
4248	29859.88
4249	29686.354
4250	29349.537
4251	29309.787
4252	29645.406
4253	29365.488
4254	29454.604
4255	29546.812
4256	29605.55
4257	29524.244
4258	29332.504
4259	29199.443
4260	29296.645
4261	29165.578
4262	29508.684
4263	29349.293
4264	29218.934
4265	29315.02
4266	29509.832
4267	29390.59
4268	29342.1
4269	29461.4
4270	29318.537
4271	29319.879
4272	29491.193
4273	29449.004
4274	28893.113
4275	29670.676
4276	29565.668
4277	29342.52
4278	29328.678
4279	29924.762
4280	29473.953
4281	29484.219
4282	29545.25
4283	29643.371
4284	29777.125
4285	29067.598
4286	29588.344
4287	29450.387
4288	29726.406
4289	29531.135
4290	29219.137
4291	29504.488
4292	29707.262
4293	28878.338
4294	29861.4
4295	29918.66
4296	29672.74
4297	29066.629
4298	28911.281
4299	29643.354
4300	29326.256
4301	29297.943
4302	29096.38
4303	29461.1
4304	29767.594
4305	29384.713
4306	29584.64
4307	29808.219
4308	29703.469
4309	29825.488
4310	29561.832
4311	29701.02
4312	29578.537
4313	29739.254
4314	28807.531
4315	29585.457
4316	29540.709
4317	29641.828
4318	29430.328
4319	29208.256
4320	29560.775
4321	29316.957
4322	28966.824
4323	28831.688
4324	29163.756
4325	29616.41
4326	29182.88
4327	28660.207
4328	29417.809
4329	29229.469
4330	29691.707
4331	29721.64
4332	29488.809
4333	28917.275
4334	29625.27
4335	29738.871
4336	29108.775
4337	28707.55
4338	29745.137
4339	29587.213
4340	29889.918
4341	28940.084
4342	28778.807
4343	29561.145
4344	29538.332
4345	30702.438
4346	30477.385
4347	30233.256
4348	30861.438
4349	30410.2
4350	30282.6
4351	30814.402
4352	29482.115
4353	29893.426
4354	30020.025
4355	30157.266
4356	31034.14
4357	30798.926
4358	31007.629
4359	30604.035
4360	30917.594
4361	30917.285
4362	31042.797
4363	30921.975
4364	30589.229
4365	30644.697
4366	30981.184
4367	31228.256
4368	30932.605
4369	30495.256
4370	30920.885
4371	30777.172
4372	31100.459
4373	30934.832
4374	30850.604
4375	30935.771
4376	30873.426
4377	30183.088
4378	30836.574
4379	30844.594
4380	30141.496
4381	31222.547
4382	31052.918
4383	31092.543
4384	30855.39
4385	30666.193
4386	30576.135
4387	30289.941
4388	30860.318
4389	30987.588
4390	30974.984
4391	30660.5
4392	31092.562
4393	30980.902
4394	30891.975
4395	30325.895
4396	30782.45
4397	30448.781
4398	30673.916
4399	30703.068
4400	30737.84
4401	30973.65
4402	30681.566
4403	31084.365
4404	30437.568
4405	30904.734
4406	30854.156
4407	30745.713
4408	30935.95
4409	30961.99
4410	30877.418
4411	30827.979
4412	30963.568
4413	30917.916
4414	30668.082
4415	30515.375
4416	30846.725
4417	30779.95
4418	30823.865
4419	31200.912
4420	30472.09
4421	30630.494
4422	30473.863
4423	30889.91
4424	30963.387
4425	30713.637
4426	31063.543
4427	30883.613
4428	30827.365
4429	30586.031
4430	31077.1
4431	30626.791
4432	30439.12
4433	30835.584
4434	31202.635
4435	30724.63
4436	30937.615
4437	30710.354
4438	31010.225
4439	30725.574
4440	30806.938
4441	30830.918
4442	30725.496
4443	30967.26
4444	30668.7
4445	31058.26
4446	30668.094
4447	31164.697
4448	30870.8
4449	30975.365
4450	30881.094
4451	30934.863
4452	31000.193
4453	30682.793
4454	30359.598
4455	30671.188
4456	30508.031
4457	30928.537
4458	30878.994
4459	31152.744
4460	31160.025
4461	30791.64
4462	31141.578
4463	30832.703
4464	30540.613
4465	31066.053
4466	30420.926
4467	31081.426
4468	30814.14
4469	30783.1
4470	30878.979
4471	31252.77
4472	30457.604
4473	30834.453
4474	30797.824
4475	31073.766
4476	30378.26
4477	30827.238
4478	31003.65
4479	30678.291
4480	31086.738
4481	30798.844
4482	31227.207
4483	30248.63
4484	30478.734
4485	30548.66
4486	31013.734
4487	31401.719
4488	30655.61
4489	30593.906
4490	30771.418
4491	30485.387
4492	30916.434
4493	30567.635
4494	30623.777
4495	30966.012
4496	30703.494
4497	30988.465
4498	30903.121
4499	30803.38
4500	31081.38
4501	30463.791
4502	31201.457
4503	30404.312
4504	31026.693
4505	31025.703
4506	30554.371
4507	30130.525
4508	30371.26
4509	31001.281
4510	31095.938
4511	30824.12
4512	30631.338
4513	30876.678
4514	30478.125
4515	30790.996
4516	30691.475
4517	31073.24
4518	30849.928
4519	30771.203
4520	31141.348
4521	30977.262
4522	30754.625
4523	30786.072
4524	31061.094
4525	31278.262
4526	30787.55
4527	30697.37
4528	30732.553
4529	31086.88
4530	31259.402
4531	30894.363
4532	30647.973
4533	30535.963
4534	31003.613
4535	30770.312
4536	30774.762
4537	30928.004
4538	30804.777
4539	30737.996
4540	30791.975
4541	30340.572
4542	30767.207
4543	30888.287
4544	31141.803
4545	31224.152
4546	30988.666
4547	30940.762
4548	31068.807
4549	30478.23
4550	31096.516
4551	30918.328
4552	30852.16
4553	30484.65
4554	30887.8
4555	31093.906
4556	30795.676
4557	30678.646
4558	30180.95
4559	30487.715
4560	30623.574
4561	31033.957
4562	30694.469
4563	30372.646
4564	31151.625
4565	31111.588
4566	30807.145
4567	30891.48
4568	30919.74
4569	30826.574
4570	30958.256
4571	30800.537
4572	30803.307
4573	30982.666
4574	31134.781
4575	30939.887
4576	30595.715
4577	30948.488
4578	31185.459
4579	30096.943
4580	30566.629
4581	31594.568
4582	30909.312
4583	30997.645
4584	30165.754
4585	30910.744
4586	30555.244
4587	30613.875
4588	30948.912
4589	29641.902
4590	31352.777
4591	30856.691
4592	29360.656
4593	30830.031
4594	29950.682
4595	31056.86
4596	30181.697
4597	30271.379
4598	30106.406
4599	31020.9
4600	30810.926
4601	30362.262
4602	30950.12
4603	30879.244
4604	30978.771
4605	31232.25
4606	30148.37
4607	30753.516
4608	30210.803
4609	29355.844
4610	30847.863
4611	30588.74
4612	30620.459
4613	30286.996
4614	30999.848
4615	30745.494
4616	30338.922
4617	30822.473
4618	31023.004
4619	31159.41
4620	30930.61
4621	31095.328
4622	30487.688
4623	30469.535
4624	29371.26
4625	29598.113
4626	31055.88
4627	30179.215
4628	29727.088
4629	30017.787
4630	30176.01
4631	30550.574
4632	30593.656
4633	29926.209
4634	30802.984
4635	30272.525
4636	30804.678
4637	30857.387
4638	30297.975
4639	30208.807
4640	30916.469
4641	30721.969
4642	31084.025
4643	30963.074
4644	31339.354
4645	30957.646
4646	31336.043
4647	31260.0
4648	30846.209
4649	30379.254
4650	30564.543
4651	30634.89
4652	30372.676
4653	30885.244
4654	30937.244
4655	30972.488
4656	30058.902
4657	30977.293
4658	30202.334
4659	29804.215
4660	30574.965
4661	30216.49
4662	31275.178
4663	29990.969
4664	31267.293
4665	30228.791
4666	30575.73
4667	30846.525
4668	30820.0
4669	31138.7
4670	30638.188
4671	31029.438
4672	30404.1
4673	31293.875
4674	30346.281
4675	31189.23
4676	30385.834
4677	30395.137
4678	30791.225
4679	29815.443
4680	31069.64
4681	31121.684
4682	31025.145
4683	30540.95
4684	29622.629
4685	30423.666
4686	31233.66
4687	30110.322
4688	30683.807
4689	30965.832
4690	30548.34
4691	30036.432
4692	29730.734
4693	30637.318
4694	30842.37
4695	30242.85
4696	30995.256
4697	31146.584
4698	31108.744
4699	30870.723
4700	31135.012
4701	30226.031
4702	29828.365
4703	30708.004
4704	31396.559
4705	30838.785
4706	30055.104
4707	31375.865
4708	30854.41
4709	31238.043
4710	31271.996
4711	30396.562
4712	30434.65
4713	30930.012
4714	30170.13
4715	31026.496
4716	30965.215
4717	31338.5
4718	30784.916
4719	29942.238
4720	30754.012
4721	30371.691
4722	31252.516
4723	30037.668
4724	30996.922
4725	30873.855
4726	30561.512
4727	31233.223
4728	30742.1
4729	30773.363
4730	31137.645
4731	31324.48
4732	30380.988
4733	31187.645
4734	30045.271
4735	29762.266
4736	30067.36
4737	30417.115
4738	31188.807
4739	31156.219
4740	30991.754
4741	29974.387
4742	30283.479
4743	31011.484
4744	31045.621
4745	30437.494
4746	30890.125
4747	31265.238
4748	29421.9
4749	30255.488
4750	30452.672
4751	30437.281
4752	30079.666
4753	31241.162
4754	30086.543
4755	30115.0
4756	31119.035
4757	30143.072
4758	30584.328
4759	30755.629
4760	30329.959
4761	30922.916
4762	30131.494
4763	29932.23
4764	30027.668
4765	30519.834
4766	30964.254
4767	30465.078
4768	30574.266
4769	31112.879
4770	30218.469
4771	30520.047
4772	30133.178
4773	30053.744
4774	30884.725
4775	29973.287
4776	29534.057
4777	30038.973
4778	31103.762
4779	30895.287
4780	30881.172
4781	30671.781
4782	30730.246
4783	30266.668
4784	29980.37
4785	30368.238
4786	30609.277
4787	31008.031
4788	30574.016
4789	30222.932
4790	30842.838
4791	30515.76
4792	30313.387
4793	30075.396
4794	30386.1
4795	30876.348
4796	29735.125
4797	29834.863
4798	29952.068
4799	30313.7
4800	30516.645
4801	30797.434
4802	30290.059
4803	30884.262
4804	30172.6
4805	30387.791
4806	30941.168
4807	30231.494
4808	30051.988
4809	30024.35
4810	30929.547
4811	30614.91
4812	31004.588
4813	30578.959
4814	30605.443
4815	31001.953
4816	30709.238
4817	30344.443
4818	31306.807
4819	30688.854
4820	30102.762
4821	30395.86
4822	30548.818
4823	30993.25
4824	29818.27
4825	30519.09
4826	30602.215
4827	30735.76
4828	30940.27
4829	31270.125
4830	30558.277
4831	29601.807
4832	30994.63
4833	31019.465
4834	30808.031
4835	30200.584
4836	31352.322
4837	31137.645
4838	30483.072
4839	30800.7
4840	31112.89
4841	30319.12
4842	29910.973
4843	31020.115
4844	29681.334
4845	30848.24
4846	30197.512
4847	30732.02
4848	30747.838
4849	30476.48
4850	30789.068
4851	30461.213
4852	30404.707
4853	30544.703
4854	29740.85
4855	30570.812
4856	29831.88
4857	30936.266
4858	30860.55
4859	31077.709
4860	31086.637
4861	30524.246
4862	30964.26
4863	31031.88
4864	31233.01
4865	31018.291
4866	30991.328
4867	31115.988
4868	31182.215
4869	31363.613
4870	30922.86
4871	30884.396
4872	30993.166
4873	30761.912
4874	31137.531
4875	31182.396
4876	31156.537
4877	31058.66
4878	31200.691
4879	31120.068
4880	31125.137
4881	31072.73
4882	31010.562
4883	31146.588
4884	30874.963
4885	31235.87
4886	31403.818
4887	31194.375
4888	30754.021
4889	31187.244
4890	31034.707
4891	30417.682
4892	31072.271
4893	31075.488
4894	30749.375
4895	31245.328
4896	30900.73
4897	30491.025
4898	31204.709
4899	31193.8
4900	30858.334
4901	31168.969
4902	31096.559
4903	31210.213
4904	31071.588
4905	31058.494
4906	31127.363
4907	31172.004
4908	31186.613
4909	30978.725
4910	31111.557
4911	31121.76
4912	31019.86
4913	31195.871
4914	30529.291
4915	30983.291
4916	31221.703
4917	30777.38
4918	31271.057
4919	31159.395
4920	31018.855
4921	31102.652
4922	31009.973
4923	30299.734
4924	31194.172
4925	30935.105
4926	31171.037
4927	30906.012
4928	30878.598
4929	31387.88
4930	31365.744
4931	31391.271
4932	31018.068
4933	30921.246
4934	31214.473
4935	31176.943
4936	31018.793
4937	30970.254
4938	31522.762
4939	30587.26
4940	31371.307
4941	30791.76
4942	30974.84
4943	31341.316
4944	30962.598
4945	30609.332
4946	30817.91
4947	31033.682
4948	31149.969
4949	30964.666
4950	31174.012
4951	31419.613
4952	31284.605
4953	30961.3
4954	31299.178
4955	30621.512
4956	31149.855
4957	31123.738
4958	30937.543
4959	30885.447
4960	30484.9
4961	30890.957
4962	30979.5
4963	31026.475
4964	31339.756
4965	31236.652
4966	31263.709
4967	30751.416
4968	30674.64
4969	31295.746
4970	30944.25
4971	30994.293
4972	30946.613
4973	31134.25
4974	30900.506
4975	31307.99
4976	31266.27
4977	31116.426
4978	31340.775
4979	30993.744
4980	30855.77
4981	30865.068
4982	31052.941
4983	30866.277
4984	31176.193
4985	30993.13
4986	31187.713
4987	30965.34
4988	31129.39
4989	31372.744
4990	31012.934
4991	31205.193
4992	31044.39
4993	30722.479
4994	31203.605
4995	31396.824
4996	31116.078
4997	31120.287
4998	30154.23
4999	31193.691
5000	31072.916
5001	31095.566
5002	31013.605
5003	31317.756
5004	31242.344
5005	30889.338
5006	31067.828
5007	30726.328
5008	31196.043
5009	31069.48
5010	31226.822
5011	30886.77
5012	31052.86
5013	31061.223
5014	30757.553
5015	30794.719
5016	31002.457
5017	31145.207
5018	30982.406
5019	30852.375
5020	31305.324
5021	30976.922
5022	31011.525
5023	30892.229
5024	31011.559
5025	30662.543
5026	31411.834
5027	30990.902
5028	30610.057
5029	31097.504
5030	30424.729
5031	30949.0
5032	31037.12
5033	30131.3
5034	31038.041
5035	31131.682
5036	31226.475
5037	31093.041
5038	30967.703
5039	31342.262
5040	31269.277
5041	31106.896
5042	31246.738
5043	30145.926
5044	30732.676
5045	31286.568
5046	30667.6
5047	31237.379
5048	31298.87
5049	30850.496
5050	30638.719
5051	31170.566
5052	30988.322
5053	31075.004
5054	31226.256
5055	30868.87
5056	30664.418
5057	31017.99
5058	31304.562
5059	31017.803
5060	31230.959
5061	30875.031
5062	30484.918
5063	31132.943
5064	31083.912
5065	30775.906
5066	30666.162
5067	31026.037
5068	30986.334
5069	30336.691
5070	31407.746
5071	31062.02
5072	31102.938
5073	31101.916
5074	31057.941
5075	31051.709
5076	31324.418
5077	31080.322
5078	31233.984
5079	30994.629
5080	31113.941
5081	31029.238
5082	31398.246
5083	30875.535
5084	31278.87
5085	31157.25
5086	31141.375
5087	31405.95
5088	31149.77
5089	30948.562
5090	31095.025
5091	30955.793
5092	31037.822
5093	30947.281
5094	30625.703
5095	30864.324
5096	30805.973
5097	31205.604
5098	31180.771
5099	30881.094
5100	31257.256
5101	31431.932
5102	31195.613
5103	31232.959
5104	31403.615
5105	31408.557
5106	30942.938
5107	30883.645
5108	30594.637
5109	30669.791
5110	30497.027
5111	30487.996
5112	30495.568
5113	30248.115
5114	30700.4
5115	30362.703
5116	30817.771
5117	31234.684
5118	30523.7
5119	30401.818
5120	30746.012
5121	30346.738
5122	30668.285
5123	30423.812
5124	30414.484
5125	30826.62
5126	30564.879
5127	30446.234
5128	30735.068
5129	30743.684
5130	30404.4
5131	30585.934
5132	31085.605
5133	30852.473
5134	30842.125
5135	30625.59
5136	30841.39
5137	30805.432
5138	30625.23
5139	30520.604
5140	30700.709
5141	30683.87
5142	30287.168
5143	30775.062
5144	30579.45
5145	31048.871
5146	30810.188
5147	30539.512
5148	31016.594
5149	30348.848
5150	30602.688
5151	30808.26
5152	31236.074
5153	30295.494
5154	30709.418
5155	30622.65
5156	30711.984
5157	30512.043
5158	31100.168
5159	30954.922
5160	30252.818
5161	30446.12
5162	30788.36
5163	30562.957
5164	30837.816
5165	30903.98
5166	30660.709
5167	30521.25
5168	30605.771
5169	30508.293
5170	30772.225
5171	30576.562
5172	30432.818
5173	30675.354
5174	29965.709
5175	30986.809
5176	30633.473
5177	30745.562
5178	30306.416
5179	29743.432
5180	30882.76
5181	30462.088
5182	30873.105
5183	30885.963
5184	30461.453
5185	30955.072
5186	30601.89
5187	30779.05
5188	30352.854
5189	30872.463
5190	30717.129
5191	30771.23
5192	30826.49
5193	30311.12
5194	30651.348
5195	30351.348
5196	30799.36
5197	31063.797
5198	30853.895
5199	30202.176
5200	30755.543
5201	30217.89
5202	30354.55
5203	30456.396
5204	30535.635
5205	30660.512
5206	31018.238
5207	30554.95
5208	31011.734
5209	30582.553
5210	30667.203
5211	30796.506
5212	30244.113
5213	30640.578
5214	30708.184
5215	30329.193
5216	30845.459
5217	30611.715
5218	31004.256
5219	30708.635
5220	30601.938
5221	30535.1
5222	30305.422
5223	30594.902
5224	30633.8
5225	30561.277
5226	30759.527
5227	30240.188
5228	30451.312
5229	29802.281
5230	30700.6
5231	30513.396
5232	30806.703
5233	30603.557
5234	30474.016
5235	30203.885
5236	30820.543
5237	30656.59
5238	30123.24
5239	31034.771
5240	30709.484
5241	30421.121
5242	30650.875
5243	30740.822
5244	30471.863
5245	30825.39
5246	30333.244
5247	30786.988
5248	30739.05
5249	30175.027
5250	30347.057
5251	30660.688
5252	30098.86
5253	30353.697
5254	31143.865
5255	30743.584
5256	30686.057
5257	30805.082
5258	30608.45
5259	30575.559
5260	30509.48
5261	30907.01
5262	30747.328
5263	30781.012
5264	30708.578
5265	30375.762
5266	30964.926
5267	30540.838
5268	30663.734
5269	30723.615
5270	30552.994
5271	30598.182
5272	30720.412
5273	30598.025
5274	30850.875
5275	30679.723
5276	30367.684
5277	30580.365
5278	30329.803
5279	30450.125
5280	31163.191
5281	30564.531
5282	30486.738
5283	30250.902
5284	31023.75
5285	30714.635
5286	30536.146
5287	30534.021
5288	30780.871
5289	30546.178
5290	30715.9
5291	30514.277
5292	30376.73
5293	30571.178
5294	30469.938
5295	31000.469
5296	30352.562
5297	30711.86
5298	30679.771
5299	30439.281
5300	30307.145
5301	30146.16
5302	30166.926
5303	30039.682
5304	30479.812
5305	30273.475
5306	30779.965
5307	30471.363
5308	30466.275
5309	30547.057
5310	30189.229
5311	30306.27
5312	30490.574
5313	30839.693
5314	30554.293
5315	30942.62
5316	31295.547
5317	30399.02
5318	30182.959
5319	30978.578
5320	30488.037
5321	30819.838
5322	30966.098
5323	30961.828
5324	30446.484
5325	30848.416
5326	30195.797
5327	30268.62
5328	30147.615
5329	29908.941
5330	30330.762
5331	30374.434
5332	30689.531
5333	30541.926
5334	30653.902
5335	30830.672
5336	30528.963
5337	30269.121
5338	30828.4
5339	30499.95
5340	31149.838
5341	30896.334
