	log_likelihood
3618	16685.145
3619	16807.652
3620	16917.963
3621	16892.441
3622	16551.48
3623	16878.795
3624	16773.936
3625	16836.666
3626	16435.51
3627	16537.094
3628	16804.139
3629	16810.15
3630	16684.05
3631	16737.422
3632	16676.021
3633	16394.496
3634	16590.055
3635	16666.25
3636	16665.473
3637	16807.025
3638	16747.486
3639	16759.154
3640	16740.062
3641	16188.586
3642	16648.896
3643	16640.986
3644	16614.512
3645	16524.918
3646	16510.426
3647	16656.453
3648	16413.363
3649	16684.219
3650	16684.896
3651	16587.031
3652	16927.82
3653	16484.498
3654	16709.426
3655	16807.473
3656	16644.988
3657	16288.067
3658	16719.246
3659	16419.994
3660	16629.27
3661	16818.336
3662	16640.78
3663	16785.637
3664	16581.914
3665	16594.303
3666	16712.84
3667	16938.818
3668	16889.615
3669	16831.705
3670	16817.062
3671	16730.574
3672	16624.625
3673	16662.23
3674	16667.377
3675	16715.059
3676	16748.8
3677	16785.441
3678	16614.555
3679	16766.646
3680	16639.082
3681	16916.139
3682	16512.844
3683	16743.502
3684	16350.307
3685	16633.912
3686	16739.125
3687	16721.271
3688	16915.406
3689	16614.129
3690	16447.771
3691	16609.748
3692	16565.459
3693	16741.713
3694	16706.574
3695	16659.7
3696	16837.371
3697	16727.82
3698	16595.484
3699	16806.176
3700	16871.207
3701	16616.799
3702	16681.332
3703	16618.596
3704	16631.574
3705	16886.88
3706	16939.254
3707	16735.043
3708	16723.082
3709	16683.443
3710	16311.417
3711	16836.678
3712	16682.291
3713	16577.762
3714	16674.168
3715	16762.09
3716	16799.682
3717	16771.016
3718	16768.012
3719	16839.3
3720	16785.89
3721	16848.447
3722	16628.693
3723	16801.215
3724	16780.453
3725	16684.682
3726	16718.943
3727	16816.754
3728	16609.902
3729	16742.387
3730	16769.678
3731	16715.922
3732	16797.174
3733	16731.334
3734	16653.219
3735	16569.955
3736	16885.506
3737	16682.145
3738	16689.086
3739	16384.637
3740	16600.035
3741	16635.36
3742	16516.271
3743	16486.428
3744	16633.008
3745	16626.95
3746	16566.064
3747	16639.043
3748	16890.469
3749	16940.154
3750	16726.482
3751	16606.578
3752	16517.262
3753	16592.822
3754	16485.887
3755	16670.354
3756	16780.566
3757	16969.92
3758	16409.875
3759	16690.639
3760	16720.107
3761	16535.86
3762	16486.293
3763	16449.23
3764	16592.64
3765	16771.74
3766	16865.207
3767	16793.27
3768	16514.207
3769	16689.248
3770	16717.666
3771	16720.348
3772	16712.668
3773	16680.379
3774	16325.844
3775	16621.027
3776	16279.356
3777	16476.645
3778	16368.625
3779	16571.293
3780	16737.76
3781	16860.066
3782	16842.863
3783	16713.969
3784	16486.617
3785	16686.111
3786	16583.434
3787	16534.52
3788	16793.133
3789	16648.49
3790	16652.838
3791	16655.396
3792	16516.379
3793	16471.2
3794	16785.303
3795	16767.91
3796	16704.957
3797	16718.715
3798	16801.207
3799	16671.773
3800	16655.309
3801	16355.464
3802	16641.334
3803	16398.184
3804	16632.334
3805	16879.668
3806	16601.453
3807	16706.354
3808	16651.416
3809	16615.676
3810	16662.629
3811	16714.15
3812	16718.621
3813	16344.315
3814	16825.3
3815	16718.65
3816	16793.723
3817	16284.969
3818	16751.578
3819	16712.438
3820	16848.045
3821	16788.402
3822	16905.094
3823	16674.434
3824	16759.766
3825	16754.025
3826	16725.965
3827	16792.941
3828	16837.852
3829	16748.395
3830	16683.2
3831	16599.824
3832	16595.47
3833	16163.521
3834	16708.844
3835	16819.902
3836	16755.193
3837	16764.2
3838	16615.547
3839	16356.455
3840	16789.63
3841	16753.27
3842	16676.27
3843	16830.297
3844	16662.594
3845	16359.588
3846	16757.334
3847	16706.246
3848	16772.83
3849	16735.04
3850	16571.223
3851	16764.754
3852	16621.273
3853	16790.547
3854	16754.762
3855	16522.84
3856	16887.781
3857	16821.938
3858	16731.137
3859	16515.213
3860	16645.756
3861	16806.447
3862	16562.762
3863	16883.895
3864	16793.664
3865	16488.984
3866	16719.15
3867	16825.19
3868	16783.203
3869	16902.082
3870	16670.092
3871	16665.6
3872	15633.2295
3873	15551.099
3874	15772.776
3875	15614.193
3876	15623.354
3877	15740.594
3878	15431.102
3879	15573.875
3880	15587.391
3881	15809.794
3882	15531.239
3883	15848.053
3884	15862.125
3885	15824.917
3886	15674.936
3887	15757.748
3888	15623.12
3889	15691.927
3890	15676.425
3891	15742.769
3892	15798.802
3893	15675.581
3894	15947.419
3895	15398.594
3896	15494.1045
3897	15383.6455
3898	15516.529
3899	15547.764
3900	15606.072
3901	15570.255
3902	15565.091
3903	15515.606
3904	15618.914
3905	15601.411
3906	15664.365
3907	15585.109
3908	15528.589
3909	15455.021
3910	15474.859
3911	15578.939
3912	15627.016
3913	15610.033
3914	15565.159
3915	15400.986
3916	15629.096
3917	15551.286
3918	15678.43
3919	15740.667
3920	15447.95
3921	15377.042
3922	15572.648
3923	15737.826
3924	15465.482
3925	15739.725
3926	15699.986
3927	15654.1455
3928	15424.115
3929	15443.847
3930	15560.656
3931	15532.318
3932	15632.034
3933	15550.739
3934	15516.865
3935	15490.703
3936	15535.394
3937	15711.388
3938	15578.016
3939	15636.013
3940	15638.625
3941	15752.713
3942	15443.252
3943	15764.794
3944	15599.067
3945	15602.62
3946	15557.494
3947	15558.81
3948	15646.697
3949	15676.213
3950	15686.369
3951	15514.289
3952	15578.709
3953	15498.447
3954	15714.5205
3955	15618.511
3956	15423.956
3957	15755.092
3958	15585.651
3959	15560.95
3960	15545.154
3961	15587.35
3962	15452.672
3963	15620.237
3964	15672.612
3965	15433.058
3966	15457.447
3967	15509.57
3968	15755.927
3969	15909.656
3970	15563.138
3971	16027.302
3972	15973.156
3973	15616.989
3974	15682.005
3975	15505.578
3976	15636.729
3977	15749.51
3978	15538.764
3979	15655.683
3980	15699.846
3981	15636.552
3982	15732.347
3983	15805.677
3984	15794.9375
3985	15653.857
3986	15554.17
3987	15501.638
3988	15533.987
3989	15646.542
3990	15713.831
3991	15527.989
3992	15378.662
3993	15606.908
3994	15541.639
3995	15593.398
3996	15685.893
3997	15694.567
3998	15893.433
3999	15604.297
4000	15623.615
4001	15694.703
4002	16160.037
4003	16324.252
4004	16130.302
4005	16381.865
4006	16365.052
4007	16143.494
4008	16288.256
4009	16249.006
4010	16344.148
4011	16270.472
4012	16241.9375
4013	16264.006
4014	16242.592
4015	16305.756
4016	16222.531
4017	16268.3
4018	16258.308
4019	16334.65
4020	16331.761
4021	16221.85
4022	16286.029
4023	16352.294
4024	16347.146
4025	16442.762
4026	16411.129
4027	16310.87
4028	16352.396
4029	16244.6
4030	16214.006
4031	16383.053
4032	16310.1
4033	16132.646
4034	16510.535
4035	16414.121
4036	16259.856
4037	16348.38
4038	16474.875
4039	16290.128
4040	16484.824
4041	16373.748
4042	16248.525
4043	16237.6455
4044	16186.269
4045	16370.521
4046	16203.127
4047	16162.182
4048	16316.841
4049	16289.253
4050	16158.206
4051	16321.6045
4052	16180.651
4053	16129.177
4054	16147.57
4055	16119.2295
4056	16433.09
4057	16240.023
4058	16349.236
4059	16032.044
4060	16095.734
4061	16447.908
4062	16340.385
4063	16508.848
4064	16147.065
4065	16375.195
4066	16417.27
4067	16063.745
4068	16472.914
4069	16092.787
4070	16160.089
4071	16460.86
4072	16088.922
4073	16121.695
4074	16117.2705
4075	16348.958
4076	16395.477
4077	16220.203
4078	16128.528
4079	16338.213
4080	16043.383
4081	16256.94
4082	16300.35
4083	16151.31
4084	16127.078
4085	16324.086
4086	16389.91
4087	16256.894
4088	16386.22
4089	16409.803
4090	16165.57
4091	16252.531
4092	16200.898
4093	16149.55
4094	16154.88
4095	16119.756
4096	16422.908
4097	16355.3545
4098	16335.7705
4099	16365.529
4100	16444.793
4101	16212.166
4102	16232.193
4103	16437.504
4104	16159.494
4105	16161.822
4106	16193.88
4107	16201.68
4108	16222.519
4109	16190.8
4110	16274.18
4111	16092.648
4112	16068.689
4113	16219.6045
4114	16285.8545
4115	16174.58
4116	16441.39
4117	16221.25
4118	16327.588
4119	16181.209
4120	16266.439
4121	16562.066
4122	16430.387
4123	16204.792
4124	16505.879
4125	16344.803
4126	16120.414
4127	16433.053
4128	16409.979
4129	16242.136
4130	16485.188
4131	16307.836
4132	16542.074
4133	16477.652
4134	16082.2295
4135	16049.586
4136	16470.047
4137	16380.411
4138	16435.674
4139	16354.326
4140	16123.318
4141	16397.818
4142	16500.934
4143	16432.71
4144	16364.732
4145	16446.238
4146	16502.775
4147	16485.65
4148	16532.23
4149	16298.273
4150	16429.469
4151	16441.5
4152	16426.338
4153	16376.229
4154	16398.775
4155	16395.09
4156	16446.025
4157	16446.271
4158	16408.207
4159	16131.307
4160	16316.997
4161	16399.95
4162	16422.969
4163	16405.16
4164	16442.059
4165	16367.667
4166	16413.695
4167	16125.682
4168	16420.164
4169	16449.584
4170	16454.664
4171	16334.916
4172	16451.906
4173	16127.385
4174	16321.185
4175	16136.211
4176	16349.084
4177	16326.471
4178	16433.592
4179	16500.547
4180	16393.588
4181	16482.938
4182	16302.9
4183	16449.447
4184	16462.469
4185	16456.387
4186	16465.23
4187	16382.131
4188	16414.27
4189	16314.925
4190	16476.895
4191	16491.375
4192	16387.719
4193	16386.008
4194	16373.117
4195	16205.224
4196	16384.246
4197	16434.387
4198	16401.861
4199	16390.914
4200	16485.486
4201	16445.777
4202	16375.448
4203	16322.904
4204	16359.825
4205	16364.56
4206	16369.197
4207	16416.715
4208	16369.998
4209	16382.736
4210	16309.419
4211	16329.106
4212	16432.975
4213	16431.164
4214	16165.326
4215	16075.289
4216	16460.879
4217	16341.216
4218	16102.497
4219	16571.809
4220	16391.04
4221	16534.67
4222	16298.963
4223	16134.389
4224	16325.799
4225	16338.545
4226	16402.29
4227	16531.309
4228	16320.37
4229	16280.193
4230	16354.972
4231	16436.18
4232	16307.969
4233	16370.518
4234	16431.564
4235	16306.872
4236	16347.76
4237	16194.039
4238	16230.256
4239	16314.245
4240	16406.11
4241	16301.225
4242	16182.69
4243	16278.2705
4244	16227.092
4245	16267.919
4246	16369.583
4247	16264.322
4248	16414.059
4249	16477.094
4250	16255.99
4251	16232.372
4252	16370.3545
4253	16197.578
4254	16325.808
4255	16277.9375
4256	16361.619
4257	16369.857
4258	16249.581
4259	16217.138
4260	16253.748
4261	16527.322
4262	16352.541
4263	16212.031
4264	16544.799
4265	16254.631
4266	16467.201
4267	16358.275
4268	16509.328
4269	16499.385
4270	16204.025
4271	16280.297
4272	16276.753
4273	16239.484
4274	16158.541
4275	16341.622
4276	16323.115
4277	16207.916
4278	16373.1875
4279	16411.812
4280	16425.094
4281	16267.862
4282	16257.872
4283	16325.74
4284	16383.67
4285	16199.326
4286	16310.891
4287	16356.459
4288	16392.541
4289	16319.987
4290	16230.172
4291	16313.31
4292	16366.565
4293	16086.092
4294	16577.82
4295	16469.598
4296	16384.879
4297	16200.648
4298	16185.8955
4299	16419.627
4300	16321.131
4301	16312.045
4302	16323.247
4303	16251.739
4304	16487.902
4305	16404.646
4306	16383.37
4307	16441.09
4308	16413.191
4309	16484.121
4310	16478.81
4311	16419.957
4312	16408.629
4313	16391.3
4314	16158.1875
4315	16416.197
4316	16511.771
4317	16365.894
4318	16293.516
4319	16238.721
4320	16359.477
4321	16201.481
4322	16104.95
4323	16150.119
4324	16226.396
4325	16339.542
4326	16172.047
4327	16026.643
4328	16282.771
4329	16180.247
4330	16354.385
4331	16421.986
4332	16320.498
4333	16144.736
4334	16339.82
4335	16371.023
4336	16221.511
4337	16153.463
4338	16378.006
4339	16294.151
4340	16474.785
4341	16164.409
4342	16083.092
4343	16326.822
4344	16310.786
4345	16601.213
4346	16592.316
4347	16494.318
4348	16423.47
4349	16554.285
4350	16033.467
4351	16690.402
4352	16138.839
4353	16369.508
4354	16318.07
4355	16478.547
4356	16888.379
4357	16845.697
4358	16905.01
4359	16713.395
4360	16904.021
4361	16918.307
4362	16888.734
4363	16838.008
4364	16747.418
4365	16781.725
4366	16873.703
4367	16901.13
4368	16868.459
4369	16789.662
4370	16800.043
4371	16816.93
4372	16967.496
4373	16781.656
4374	16820.107
4375	16930.281
4376	16603.586
4377	16737.23
4378	16840.52
4379	16838.396
4380	16618.314
4381	16983.0
4382	16916.293
4383	16902.723
4384	16881.738
4385	16773.814
4386	16725.89
4387	16726.422
4388	16850.12
4389	16940.172
4390	16891.31
4391	16680.926
4392	16914.34
4393	16846.822
4394	16890.729
4395	16263.842
4396	16863.14
4397	16799.65
4398	16785.145
4399	16833.297
4400	16774.307
4401	16918.705
4402	16815.396
4403	16936.537
4404	16716.38
4405	16902.682
4406	16865.83
4407	16824.516
4408	16901.037
4409	16915.436
4410	16886.45
4411	16861.254
4412	16881.443
4413	16867.975
4414	16740.314
4415	16754.143
4416	16897.8
4417	16841.904
4418	16834.34
4419	16917.172
4420	16695.52
4421	16823.691
4422	16744.244
4423	16891.074
4424	16935.375
4425	16823.047
4426	16937.951
4427	16843.1
4428	16827.719
4429	16724.736
4430	16944.17
4431	16811.514
4432	16649.576
4433	16802.324
4434	16931.871
4435	16830.273
4436	16802.314
4437	16800.232
4438	16969.254
4439	16783.77
4440	16803.535
4441	16847.77
4442	16852.934
4443	16802.35
4444	16747.98
4445	16916.938
4446	16815.7
4447	16940.928
4448	16856.467
4449	16855.223
4450	16881.135
4451	16790.441
4452	16944.354
4453	16777.652
4454	16787.324
4455	16855.822
4456	16761.604
4457	16855.312
4458	16804.934
4459	16936.334
4460	16956.725
4461	16876.229
4462	16903.793
4463	16844.926
4464	16706.535
4465	16896.754
4466	16699.791
4467	16912.754
4468	16824.594
4469	16806.666
4470	16890.734
4471	16910.055
4472	16752.797
4473	16882.004
4474	16835.807
4475	16862.162
4476	16676.2
4477	16814.477
4478	16878.984
4479	16885.771
4480	16912.605
4481	16796.459
4482	16894.59
4483	16540.578
4484	16694.316
4485	16805.047
4486	16872.35
4487	16930.559
4488	16822.05
4489	16752.934
4490	16821.396
4491	16789.285
4492	16876.756
4493	16800.97
4494	16768.969
4495	16848.016
4496	16762.969
4497	16913.037
4498	16824.36
4499	16855.31
4500	16939.365
4501	16716.957
4502	16940.943
4503	16731.85
4504	16918.98
4505	16959.412
4506	16783.871
4507	16609.705
4508	16774.54
4509	16854.004
4510	16953.512
4511	16822.678
4512	16760.65
4513	16822.26
4514	16780.97
4515	16800.178
4516	16830.486
4517	16892.74
4518	16803.652
4519	16808.852
4520	16924.293
4521	16835.924
4522	16734.754
4523	16789.273
4524	16873.684
4525	16948.338
4526	16817.459
4527	16840.348
4528	16820.262
4529	16876.256
4530	16948.918
4531	16919.887
4532	16726.69
4533	16798.707
4534	16920.396
4535	16813.236
4536	16840.453
4537	16713.441
4538	16847.963
4539	16866.002
4540	16845.299
4541	16746.838
4542	16825.023
4543	16855.25
4544	16969.605
4545	16881.645
4546	16617.855
4547	16921.148
4548	16778.234
4549	16699.959
4550	16918.02
4551	16875.725
4552	16801.562
4553	16721.785
4554	16832.602
4555	16942.98
4556	16718.844
4557	16813.209
4558	16653.09
4559	16777.219
4560	16716.629
4561	16890.31
4562	16671.387
4563	16746.16
4564	16843.389
4565	16883.629
4566	16856.406
4567	16887.48
4568	16891.035
4569	16879.305
4570	16900.662
4571	16851.951
4572	16877.867
4573	16871.352
4574	16983.418
4575	16874.984
4576	16804.098
4577	16856.84
4578	16949.426
4579	16621.453
4580	16766.96
4581	17023.666
4582	16860.824
4583	16949.922
4584	16608.383
4585	16881.904
4586	16729.512
4587	16712.629
4588	16895.156
4589	15852.166
4590	16971.799
4591	16883.281
4592	15739.854
4593	16610.566
4594	16035.219
4595	16912.547
4596	16087.455
4597	16152.156
4598	16100.148
4599	16894.863
4600	16810.31
4601	16194.576
4602	16540.807
4603	16605.41
4604	16809.61
4605	16955.99
4606	16104.053
4607	16872.21
4608	16112.455
4609	15840.881
4610	16837.23
4611	16827.926
4612	16390.75
4613	16747.043
4614	16842.16
4615	16408.9
4616	16196.933
4617	16449.756
4618	16800.225
4619	16916.41
4620	16916.059
4621	16825.367
4622	16286.317
4623	16297.125
4624	15797.531
4625	15840.584
4626	16877.818
4627	16139.5205
4628	15918.564
4629	16025.919
4630	16069.547
4631	16284.95
4632	16357.396
4633	16086.586
4634	16872.648
4635	16149.891
4636	16827.75
4637	16764.865
4638	16155.752
4639	16117.0
4640	16767.406
4641	16712.904
4642	16912.115
4643	16797.781
4644	16997.79
4645	16572.488
4646	16974.375
4647	16988.701
4648	16668.516
4649	16170.279
4650	16347.906
4651	16383.33
4652	16332.45
4653	16914.828
4654	16735.693
4655	16805.184
4656	16117.964
4657	16737.992
4658	16096.224
4659	16025.088
4660	16697.914
4661	16192.334
4662	16989.248
4663	16001.302
4664	16948.025
4665	16201.111
4666	16370.575
4667	16504.873
4668	16662.25
4669	16945.66
4670	16800.959
4671	16799.727
4672	16209.307
4673	16916.059
4674	16453.129
4675	16955.926
4676	16670.422
4677	16208.112
4678	16789.604
4679	15906.919
4680	16939.787
4681	16731.277
4682	16912.086
4683	16405.275
4684	15949.49
4685	16180.317
4686	16963.172
4687	16074.622
4688	16849.46
4689	16697.504
4690	16224.122
4691	16083.911
4692	15857.433
4693	16795.627
4694	16795.807
4695	16143.878
4696	16663.293
4697	16819.543
4698	16908.2
4699	16684.77
4700	16932.268
4701	16212.612
4702	15965.477
4703	16484.598
4704	16993.418
4705	16779.309
4706	16059.378
4707	16990.785
4708	16609.578
4709	16952.078
4710	16941.684
4711	16272.039
4712	16302.661
4713	16762.639
4714	16643.854
4715	16742.072
4716	16798.213
4717	16926.967
4718	16483.088
4719	16062.502
4720	16733.559
4721	16358.875
4722	16949.523
4723	16131.818
4724	16846.67
4725	16815.668
4726	16307.552
4727	16962.465
4728	16481.203
4729	16799.43
4730	16948.09
4731	16981.494
4732	16205.144
4733	16828.55
4734	16158.846
4735	15949.844
4736	16084.881
4737	16287.682
4738	16949.045
4739	16869.738
4740	16908.922
4741	15982.203
4742	16253.961
4743	16899.217
4744	16781.441
4745	16312.361
4746	16820.715
4747	16877.73
4748	15961.599
4749	16392.018
4750	16290.893
4751	16326.373
4752	16086.236
4753	16980.621
4754	16179.467
4755	16124.271
4756	16772.885
4757	16100.987
4758	16329.953
4759	16445.6
4760	16252.037
4761	16605.043
4762	16032.58
4763	16017.628
4764	16143.115
4765	16294.339
4766	16607.146
4767	16326.857
4768	16421.11
4769	16947.996
4770	16158.264
4771	16396.863
4772	16060.217
4773	16151.99
4774	16528.033
4775	15976.889
4776	15865.555
4777	16063.614
4778	16809.344
4779	16910.729
4780	16884.463
4781	16588.611
4782	16493.676
4783	16167.346
4784	16067.756
4785	16278.951
4786	16472.34
4787	16736.965
4788	16331.354
4789	16135.961
4790	16865.795
4791	16733.473
4792	16256.325
4793	16065.133
4794	16740.096
4795	16567.057
4796	15921.567
4797	15940.084
4798	15980.44
4799	16241.192
4800	16747.055
4801	16543.188
4802	16172.541
4803	16851.848
4804	16145.159
4805	16181.3125
4806	16611.355
4807	16206.677
4808	16041.411
4809	16015.987
4810	16763.162
4811	16795.143
4812	16686.254
4813	16430.326
4814	16341.197
4815	16678.193
4816	16875.99
4817	16236.713
4818	16764.66
4819	16467.512
4820	16070.38
4821	16242.914
4822	16358.269
4823	16673.256
4824	15921.526
4825	16274.633
4826	16834.057
4827	16559.19
4828	16914.637
4829	16968.459
4830	16314.981
4831	15821.5
4832	16601.15
4833	16886.89
4834	16440.8
4835	16122.356
4836	16839.912
4837	16959.209
4838	16284.213
4839	16789.123
4840	16828.271
4841	16184.5
4842	16010.261
4843	16935.984
4844	15903.224
4845	16594.285
4846	16164.481
4847	16502.398
4848	16470.842
4849	16251.706
4850	16446.266
4851	16192.998
4852	16358.43
4853	16795.783
4854	15939.956
4855	16228.65
4856	15973.206
4857	16791.66
4858	16514.13
4859	16930.537
4860	16927.816
4861	16753.031
4862	16674.09
4863	16977.91
4864	17065.184
4865	16916.03
4866	16949.006
4867	16973.926
4868	16970.59
4869	16958.8
4870	16906.984
4871	16900.72
4872	16926.297
4873	16874.654
4874	16961.662
4875	17005.879
4876	16916.328
4877	16958.822
4878	16993.611
4879	16998.223
4880	16992.45
4881	16988.48
4882	16923.064
4883	16959.348
4884	16760.006
4885	17031.062
4886	17027.207
4887	17017.875
4888	16876.896
4889	16995.473
4890	16969.469
4891	16741.338
4892	16981.404
4893	16997.42
4894	16866.094
4895	16986.475
4896	16858.908
4897	16778.027
4898	17001.578
4899	17027.191
4900	16857.006
4901	16891.82
4902	16978.043
4903	16948.703
4904	16935.633
4905	17002.355
4906	16981.084
4907	16978.688
4908	16993.715
4909	16990.553
4910	16945.762
4911	16977.094
4912	16966.375
4913	16999.844
4914	16814.229
4915	16844.895
4916	16992.027
4917	16894.943
4918	16996.283
4919	17032.379
4920	16812.91
4921	16960.633
4922	16963.02
4923	16709.15
4924	16881.71
4925	16849.123
4926	17028.543
4927	16874.824
4928	16926.86
4929	16959.75
4930	16955.82
4931	17001.39
4932	16937.027
4933	16916.504
4934	17005.387
4935	16894.822
4936	16942.271
4937	16919.125
4938	17029.713
4939	16782.512
4940	17030.1
4941	16865.26
4942	16803.629
4943	17030.361
4944	16873.479
4945	16867.166
4946	16648.2
4947	16967.027
4948	16913.215
4949	16953.29
4950	16988.129
4951	16981.713
4952	17059.95
4953	16937.11
4954	17029.771
4955	16826.418
4956	16995.543
4957	16994.793
4958	16925.459
4959	16896.494
4960	16742.584
4961	16885.121
4962	16893.527
4963	16904.492
4964	17001.938
4965	17017.842
4966	16956.059
4967	16864.316
4968	16892.25
4969	16949.803
4970	16933.11
4971	16935.328
4972	16938.807
4973	16929.348
4974	16706.271
4975	16936.326
4976	17044.105
4977	16948.266
4978	17051.45
4979	16889.78
4980	16890.14
4981	16954.412
4982	16989.996
4983	16907.473
4984	16982.418
4985	16961.45
4986	16998.613
4987	16911.117
4988	16924.32
4989	17009.746
4990	16987.447
4991	17020.438
4992	16900.068
4993	16831.832
4994	16893.213
4995	16993.816
4996	16974.871
4997	16998.4
4998	16681.834
4999	16954.896
5000	17019.166
5001	16917.049
5002	16941.012
5003	17055.113
5004	16944.2
5005	16905.582
5006	16915.113
5007	16875.193
5008	17001.77
5009	16978.727
5010	17000.809
5011	16941.613
5012	16977.863
5013	16937.5
5014	16883.027
5015	16861.074
5016	16868.752
5017	16986.543
5018	16956.73
5019	16889.525
5020	16987.938
5021	16929.252
5022	16967.715
5023	16847.16
5024	16969.701
5025	16781.89
5026	17022.266
5027	16912.828
5028	16842.674
5029	17003.438
5030	16773.8
5031	16920.422
5032	16989.887
5033	16638.355
5034	16943.035
5035	16986.715
5036	16992.7
5037	16960.62
5038	16955.785
5039	17023.809
5040	17007.87
5041	17011.648
5042	16968.543
5043	16688.188
5044	16870.62
5045	16904.78
5046	16845.59
5047	16991.453
5048	16986.158
5049	16912.115
5050	16805.252
5051	16894.86
5052	16954.098
5053	16989.695
5054	16976.955
5055	16875.16
5056	16747.354
5057	16949.877
5058	17043.016
5059	16927.246
5060	17030.865
5061	16892.89
5062	16847.895
5063	17026.145
5064	16982.787
5065	16893.104
5066	16847.498
5067	16990.871
5068	16904.39
5069	16712.355
5070	17067.85
5071	16902.887
5072	16976.0
5073	16999.047
5074	16961.02
5075	16926.434
5076	17050.115
5077	16955.863
5078	17012.818
5079	16931.914
5080	16966.031
5081	16918.875
5082	17057.402
5083	16934.959
5084	17005.475
5085	17002.6
5086	16976.885
5087	17037.793
5088	16971.664
5089	16896.277
5090	16957.406
5091	16918.918
5092	16973.352
5093	16793.84
5094	16432.312
5095	16910.62
5096	16903.193
5097	17017.41
5098	16976.15
5099	16914.951
5100	17034.146
5101	17054.053
5102	17040.826
5103	16922.969
5104	17040.645
5105	16987.088
5106	16966.086
5107	16359.1045
5108	16298.8125
5109	16254.713
5110	16114.719
5111	16187.523
5112	16270.83
5113	16031.232
5114	16229.455
5115	16382.278
5116	16642.053
5117	16774.932
5118	16274.266
5119	16201.1045
5120	16286.557
5121	16141.912
5122	16278.461
5123	16214.489
5124	16150.761
5125	16391.938
5126	16155.307
5127	16150.216
5128	16318.869
5129	16272.208
5130	16239.189
5131	16208.672
5132	16570.127
5133	16395.63
5134	16425.902
5135	16342.359
5136	16357.037
5137	16485.508
5138	16271.94
5139	16233.472
5140	16236.5
5141	16279.044
5142	16266.63
5143	16465.553
5144	16244.63
5145	16640.395
5146	16361.713
5147	16350.482
5148	16660.762
5149	16136.748
5150	16183.424
5151	16379.234
5152	16804.277
5153	16105.209
5154	16372.778
5155	16263.523
5156	16256.705
5157	16205.498
5158	16629.762
5159	16426.678
5160	16244.856
5161	16150.686
5162	16306.448
5163	16189.107
5164	16548.553
5165	16454.297
5166	16444.072
5167	16327.896
5168	16188.031
5169	16346.519
5170	16354.803
5171	16304.311
5172	16206.877
5173	16292.56
5174	16084.755
5175	16459.375
5176	16243.74
5177	16286.094
5178	16100.17
5179	16012.221
5180	16499.324
5181	16271.783
5182	16478.338
5183	16399.887
5184	16154.753
5185	16591.152
5186	16246.933
5187	16324.123
5188	16159.419
5189	16597.871
5190	16236.685
5191	16339.814
5192	16323.6045
5193	16074.5625
5194	16342.125
5195	16115.646
5196	16488.244
5197	16549.824
5198	16471.96
5199	16210.76
5200	16599.328
5201	16139.208
5202	16135.006
5203	16401.697
5204	16261.638
5205	16406.42
5206	16666.582
5207	16448.658
5208	16504.346
5209	16155.609
5210	16300.787
5211	16494.488
5212	16322.143
5213	16306.689
5214	16316.623
5215	16134.661
5216	16569.99
5217	16300.561
5218	16457.984
5219	16462.525
5220	16272.278
5221	16286.578
5222	16069.481
5223	16159.32
5224	16266.186
5225	16557.352
5226	16353.44
5227	16130.823
5228	16217.067
5229	16034.253
5230	16283.461
5231	16176.089
5232	16284.896
5233	16283.495
5234	16143.678
5235	15993.984
5236	16402.95
5237	16311.533
5238	15992.734
5239	16459.469
5240	16229.342
5241	16192.513
5242	16308.466
5243	16490.902
5244	16168.956
5245	16320.432
5246	16232.391
5247	16306.148
5248	16585.324
5249	16286.008
5250	16329.162
5251	16218.006
5252	16080.886
5253	16197.959
5254	16529.016
5255	16379.412
5256	16334.106
5257	16282.6455
5258	16253.12
5259	16317.143
5260	16216.073
5261	16430.547
5262	16373.003
5263	16566.684
5264	16273.412
5265	16290.2705
5266	16537.334
5267	16356.328
5268	16333.653
5269	16440.29
5270	16299.956
5271	16282.529
5272	16364.336
5273	16330.065
5274	16417.89
5275	16492.76
5276	16179.841
5277	16185.131
5278	16086.111
5279	16130.364
5280	16694.906
5281	16266.612
5282	16159.783
5283	16017.955
5284	16528.848
5285	16296.0
5286	16226.521
5287	16500.273
5288	16473.793
5289	16200.583
5290	16316.451
5291	16121.217
5292	16217.203
5293	16163.275
5294	16176.311
5295	16521.293
5296	16115.519
5297	16323.347
5298	16299.891
5299	16172.95
5300	16100.578
5301	16042.761
5302	16247.875
5303	15974.148
5304	16250.346
5305	16212.514
5306	16331.786
5307	16299.744
5308	16224.752
5309	16296.922
5310	16035.537
5311	16228.916
5312	16141.537
5313	16432.322
5314	16164.414
5315	16499.123
5316	16869.422
5317	16127.822
5318	16199.693
5319	16490.92
5320	16150.317
5321	16352.878
5322	16491.816
5323	16409.988
5324	16162.617
5325	16448.686
5326	16101.896
5327	16080.006
5328	16290.154
5329	15887.734
5330	16063.6
5331	16112.052
5332	16380.7295
5333	16227.339
5334	16320.408
5335	16404.916
5336	16165.791
5337	16062.658
5338	16382.24
5339	16167.3545
5340	16662.11
5341	16345.386
5342	16567.096
5343	16001.87
5344	16516.418
5345	16236.494
5346	16015.927
5347	16269.24
5348	16210.557
5349	16194.516
5350	16150.88
5351	16110.878
5352	16330.378
5353	16330.072
5354	16302.894
5355	16351.119
5356	16191.076
5357	16102.453
5358	16120.553
5359	16246.166
5360	16305.781
5361	16407.486
