	z_coordinate_0	z_coordinate_1
3234	13.88564	-2.587444
3235	12.103641	-1.0242131
3236	13.354524	-1.966727
3237	13.429053	-2.0703037
3238	9.153209	0.51715314
3239	10.182103	0.2689117
3240	13.205271	-2.815136
3241	10.398055	1.2714767
3242	13.890992	-2.692476
3243	14.371263	-2.508751
3244	11.432043	-0.29512486
3245	12.912551	-1.7608715
3246	11.744943	-0.8237924
3247	8.692543	1.6419554
3248	12.812476	-1.760814
3249	13.3910475	-1.388364
3250	12.294766	-2.0577176
3251	13.70954	-2.6309373
3252	12.855465	-1.2715417
3253	12.893531	-1.8468264
3254	13.253345	-2.226138
3255	12.534795	-0.2569451
3256	12.340859	-1.7452075
3257	13.57331	-2.7714968
3258	13.457731	-1.7608092
3259	9.025044	1.4521662
3260	13.112755	-1.9650309
3261	6.9968295	2.0307252
3262	13.421721	-2.556376
3263	14.327971	-2.7176614
3264	12.476848	-0.861277
3265	12.405335	-1.4706554
3266	10.036336	0.2406455
3267	10.555559	0.335071
3268	13.673379	-1.8835492
3269	10.595017	0.76494056
3270	12.787907	-1.4118496
3271	9.333338	1.1525257
3272	12.173892	-0.8191274
3273	8.822501	2.116386
3274	9.588713	-0.28750625
3275	8.942138	1.7049291
3276	9.263714	1.5012226
3277	12.289811	-0.75356185
3278	12.517568	-1.2706293
3279	12.544627	-1.6609523
3280	12.283805	-1.8707417
3281	12.01529	-1.3900551
3282	8.722375	1.5690184
3283	11.1298685	-0.43624654
3284	13.230479	-2.3194866
3285	11.917438	-0.9400483
3286	7.8952937	1.906432
3287	10.608014	-0.13575754
3288	13.453334	-2.486142
3289	10.891883	0.029802896
3290	10.828127	0.4259586
3291	11.257682	-0.18273655
3292	12.210235	-1.58904
3293	11.944774	-0.9428162
3294	12.289424	-1.1563419
3295	11.984984	-1.5681273
3296	13.721106	-2.7088037
3297	11.292354	-0.5749258
3298	7.6482973	2.085874
3299	12.988597	-2.2349744
3300	9.653327	1.0145918
3301	9.650274	1.0981598
3302	11.249789	-0.16515121
3303	9.107976	1.3754641
3304	12.193072	-1.728725
3305	11.741559	-1.3539934
3306	11.22259	-0.4950708
3307	12.688593	-2.2629771
3308	8.420295	1.5654297
3309	10.512505	0.4937851
3310	12.739178	-2.2213953
3311	9.7535925	0.9466274
3312	10.945361	0.033307113
3313	11.936812	-1.3036982
3314	12.637489	-2.1424167
3315	10.643437	0.40076712
3316	8.950858	1.6029924
3317	10.18841	0.70997596
3318	12.338426	-1.751308
3319	10.181977	0.5916745
3320	10.8225355	0.13524225
3321	9.2330065	1.1633215
3322	12.833377	-2.803448
3323	10.533702	0.19253317
3324	11.809352	-1.2730876
3325	12.093417	-1.2180103
3326	12.109698	-1.6970406
3327	11.751944	-1.5257144
3328	10.238095	0.27838418
3329	10.895665	-0.31890365
3330	8.1572895	1.9142052
3331	12.583041	-2.164322
3332	10.316779	0.44338116
3333	12.843154	-2.899899
3334	10.221389	0.85689706
3335	12.063366	-1.5394872
3336	11.357368	-0.56187
3337	10.922371	-0.18929407
3338	9.888209	0.9410463
3339	13.474473	-2.9469573
3340	9.131587	1.4655629
3341	10.886831	-0.25341836
3342	8.117258	2.0718732
3343	11.484645	-0.93172926
3344	11.70862	-0.5687175
3345	12.907447	-2.4999146
3346	13.260517	-3.2055163
3347	10.431963	0.13120374
3348	10.0917845	0.6208455
3349	11.548208	-0.7610802
3350	12.169345	-2.0320823
3351	8.868339	1.5944217
3352	13.098871	-2.7288573
3353	11.56126	-0.5546998
3354	12.290462	-1.8971634
3355	8.39354	1.5665611
3356	10.598018	0.16644374
3357	9.720064	0.99942505
3358	9.5475855	1.302876
3359	8.712637	1.635983
3360	8.889455	1.4286218
3361	10.076768	0.6404166
3362	10.445382	0.4939588
3363	11.706912	-1.1912961
3364	13.296134	-2.7293303
3365	12.257985	-2.4588857
3366	8.039255	1.9957856
3367	11.166377	-0.53783715
3368	12.120955	-1.7523569
3369	9.000262	1.5014458
3370	9.78085	1.5626143
3371	9.36921	0.99472684
3372	11.686593	-1.4783113
3373	13.783343	-2.566124
3374	9.856686	0.6413124
3375	11.890746	-1.5861747
3376	12.742471	-3.0622144
3377	9.822316	0.80030817
3378	13.062175	-2.698406
3379	12.513036	-2.282986
3380	13.8248625	-2.5026915
3381	10.457388	0.117830075
3382	12.533313	-2.93788
3383	12.247733	-1.9448764
3384	9.7905	1.1389021
3385	11.569862	-0.8447642
3386	11.865455	-1.1092288
3387	8.750259	1.7008964
3388	12.904392	-2.5747092
3389	10.241641	0.64247346
3390	10.632083	0.30005613
3391	9.804801	0.96276003
3392	12.626987	0.056314267
3393	13.087462	-2.5020123
3394	10.052931	0.8685722
3395	9.205833	1.403551
3396	11.267329	-0.24996415
3397	8.638516	1.7994065
3398	12.7777605	-2.0984876
3399	8.7951975	1.7612766
3400	8.029777	1.9846988
3401	9.463179	-0.53644985
3402	9.325648	1.2023292
3403	8.800003	-0.5828666
3404	8.560607	-0.5921032
3405	8.516089	-0.2877796
3406	8.466219	-1.8151574
3407	8.626486	-0.5606941
3408	8.3684225	-2.2771509
3409	8.958592	-0.004600726
3410	10.091245	-0.7026357
3411	8.715827	-1.2754264
3412	8.344537	-1.9114838
3413	9.087258	-1.2826873
3414	8.412562	-1.3118957
3415	8.56585	-2.239554
3416	8.009453	1.6468974
3417	8.371135	-1.1486288
3418	8.81089	-0.044608735
3419	8.395324	-1.3901538
3420	8.743378	-2.033096
3421	8.445438	-1.5517302
3422	8.408429	-2.1752458
3423	8.567267	-1.9479642
3424	9.252695	-0.15304741
3425	8.921899	0.18346474
3426	8.1212015	-1.7899038
3427	7.9945745	1.3617307
3428	9.393159	-0.33257142
3429	8.441977	-2.0611157
3430	7.926036	-0.30620405
3431	8.32314	0.85770124
3432	8.227527	-1.9742208
3433	8.582409	-1.176263
3434	8.348753	-1.1459528
3435	8.239043	-2.3594964
3436	8.396541	-0.94056624
3437	8.734871	-0.60010403
3438	8.511731	-1.9907601
3439	8.505263	-1.7986324
3440	8.676139	0.0145452395
3441	8.499987	-2.0277963
3442	8.428375	-1.9499061
3443	8.297559	-1.5503123
3444	8.412795	-2.2542708
3445	8.200999	-2.1161115
3446	8.625047	-1.6509526
3447	8.50925	-1.7068571
3448	8.44758	-2.2504084
3449	8.222435	-1.8035412
3450	8.426076	-1.7804052
3451	9.505854	-1.3480858
3452	8.446872	-2.15373
3453	8.371668	-2.0479102
3454	8.817719	-1.1417024
3455	8.299827	-2.032826
3456	8.747104	-1.5237842
3457	8.569986	-1.8636445
3458	8.601443	-1.9200976
3459	8.440126	-1.9283798
3460	8.526437	-1.5676578
3461	8.331818	0.24420539
3462	8.329424	-2.2503703
3463	8.443887	-2.4771101
3464	8.378667	-2.1154625
3465	8.469499	-1.996398
3466	8.107742	-1.4049304
3467	8.553881	-1.9508216
3468	8.550513	-1.384064
3469	8.436238	-0.30034646
3470	8.371646	-1.1015071
3471	9.011721	-0.6118075
3472	8.304469	-0.8943183
3473	8.455515	0.36635455
3474	8.500293	-0.07896646
3475	8.616537	-1.9413016
3476	9.988205	-0.81048423
3477	8.800357	-1.328625
3478	9.521416	-1.1342376
3479	8.853245	-2.079452
3480	8.555957	0.25602117
3481	8.504885	-1.9518886
3482	8.290702	-1.0710664
3483	9.382541	-0.048275612
3484	8.06492	-2.507024
3485	7.6681147	-1.7552564
3486	8.642917	-0.16177008
3487	8.4411335	-2.3643394
3488	9.139835	-1.7608773
3489	8.489059	-2.0824788
3490	9.186347	-0.9232978
3491	8.424435	-1.8146634
3492	8.661068	-0.6736388
3493	8.51028	-1.5517348
3494	9.929808	1.4925566
3495	9.038874	1.2816336
3496	8.959342	-0.85812
3497	9.117417	-0.28055933
3498	9.151751	1.040149
3499	8.386657	1.892794
3500	9.446614	2.0719724
3501	8.744125	0.608341
3502	11.104186	2.569644
3503	11.772216	3.8312194
3504	9.843812	-0.101008736
3505	9.029347	-0.65872157
3506	11.134395	2.8098376
3507	8.80322	0.0013600364
3508	9.130343	1.3951055
3509	10.40952	1.9123856
3510	10.502012	2.298799
3511	10.717619	1.2144388
3512	8.190305	-1.8920913
3513	10.544822	1.8179268
3514	10.3669405	1.5709796
3515	11.714306	2.9983718
3516	9.801	0.88738364
3517	11.7243805	3.1970775
3518	9.767539	2.0181246
3519	7.827575	1.8021129
3520	9.6540365	0.92599005
3521	10.684468	2.281943
3522	9.333808	1.7529657
3523	10.960929	2.0095475
3524	9.358033	0.37403074
3525	9.7725935	0.95431226
3526	9.922681	1.1540278
3527	10.909232	1.8806026
3528	10.115165	1.1341816
3529	9.532346	1.3160418
3530	10.019893	2.43564
3531	9.642896	2.2900503
3532	11.112054	2.007168
3533	10.667229	0.7301922
3534	9.3375845	1.4362986
3535	10.71893	1.5238019
3536	11.662274	2.6981547
3537	10.055427	1.223548
3538	10.762208	2.4621437
3539	9.825008	0.90272963
3540	14.240417	3.5146873
3541	10.312366	0.881852
3542	9.796384	0.9444073
3543	10.143766	0.5315893
3544	8.885564	1.3685203
3545	10.820004	1.9672301
3546	8.789905	1.1471658
3547	9.242358	0.7720684
3548	11.684857	2.8808267
3549	9.957413	0.37889275
3550	11.075838	0.20367292
3551	8.33657	-1.7512887
3552	8.492131	1.1669425
3553	8.72657	-1.4645134
3554	8.586349	1.6108408
3555	8.387618	0.82270104
3556	8.609297	1.3448602
3557	8.807035	0.91772705
3558	9.980721	-1.7117299
3559	11.732638	2.1485894
3560	10.248952	1.39634
3561	13.441316	1.5626708
3562	10.819039	1.804237
3563	10.065314	0.1580467
3564	9.796037	0.58992076
3565	9.9300585	0.38599434
3566	10.694016	0.971639
3567	8.692473	-1.070118
3568	11.310069	1.9512796
3569	12.88884	-2.0178747
3570	16.418495	0.71972054
3571	8.43006	-2.4423208
3572	11.377711	1.817065
3573	10.379291	1.3732347
3574	8.835429	1.0525602
3575	9.335096	0.6392502
3576	8.296685	1.429327
3577	15.653342	2.2986572
3578	9.515258	-1.7576072
3579	8.667779	1.3260403
3580	8.772595	-0.71195155
3581	8.965719	1.0343044
3582	-5.5194674	-0.38917014
3583	-3.1000438	-1.7617395
3584	-5.0192795	-0.90453845
3585	-6.028732	0.50239915
3586	-7.396578	-0.56438226
3587	-3.9310374	-1.7430595
3588	-3.882464	-1.7340147
3589	-6.045265	0.60872287
3590	-7.0689554	-0.69859487
3591	-6.445047	0.8839953
3592	-3.6008613	-1.759742
3593	-3.2605605	-3.2906659
3594	-3.8569212	-2.42013
3595	-6.6202564	-0.0044889078
3596	-3.1299622	-2.0383115
3597	-6.1890926	0.9411949
3598	-6.2135353	-0.999227
3599	-5.167536	-1.0465678
3600	-5.4054027	-0.64465594
3601	-5.635253	0.8576679
3602	-6.5161743	0.6098754
3603	-5.56026	0.38519222
3604	-6.3074665	0.17164886
3605	-3.0583248	-2.424232
3606	-4.5424376	-2.1161323
3607	-7.951314	-0.9552271
3608	-3.165834	-2.4180963
3609	-4.4090657	-2.1574528
3610	-6.8416796	-1.5497677
3611	-3.9333048	-2.6587944
3612	-6.1594677	2.0344179
3613	-7.646717	-0.99555
3614	-6.613291	-0.20167431
3615	-6.1139574	-1.4684434
3616	-3.7425592	-3.4847655
3617	-7.103363	-0.7330669
3618	-7.0823975	-0.49633858
3619	-4.350695	-0.41522965
3620	-6.379678	0.4313108
3621	-6.440487	-0.4409363
3622	-3.9383574	-3.419489
3623	-4.9666743	-1.5256464
3624	-4.713387	-0.8897888
3625	-4.03695	-0.5464181
3626	-3.408177	-3.7880938
3627	-3.4432893	-2.987681
3628	-6.452116	0.08892772
3629	-5.6159	-0.16882998
3630	-4.66108	-2.1073432
3631	-4.5771537	-2.5419557
3632	-7.180938	-0.6759891
3633	-4.0580864	-3.6370814
3634	-4.4937987	-1.1119001
3635	-3.5399003	-1.8497869
3636	-7.379674	-0.81526554
3637	-4.584182	-1.6777534
3638	-5.4940896	-1.2507086
3639	-7.104766	-0.86339444
3640	-7.515796	-0.6139028
3641	-3.2658632	-2.9852283
3642	-4.105486	-1.9192631
3643	-6.2871847	-0.20710689
3644	-4.026821	-2.0370324
3645	-3.067047	-2.396448
3646	-3.1683242	-2.022338
3647	-4.0227904	-2.0992172
3648	-3.8864503	-1.6618831
3649	-5.2545476	1.1583384
3650	-7.4429336	-0.54704994
3651	-3.3174305	-1.8026743
3652	-5.614028	0.15871051
3653	-3.7955961	-3.4307418
3654	-6.9912987	0.62192464
3655	-4.2124214	-2.679664
3656	-3.9257941	-2.5076282
3657	-4.612986	1.7090541
3658	-3.832397	-1.4518294
3659	-3.601119	-3.3702686
3660	-5.8890285	1.0798137
3661	-4.352886	-2.5522685
3662	-5.6294327	1.4158202
3663	-6.130018	0.04481075
3664	-7.2800293	-0.4996412
3665	-3.0704463	-1.9189951
3666	-7.2547703	-0.685332
3667	-4.633423	0.87051713
3668	-6.2438965	-0.0930722
3669	-5.4458065	-0.5268715
3670	-5.8908596	-0.3388524
3671	-6.062862	0.7442908
3672	-3.7346892	-1.9232061
3673	-3.5285249	-2.7606056
3674	-3.934352	-3.149606
3675	-7.357334	-0.5337443
3676	-4.2986784	-2.699249
3677	-6.610048	-0.19798794
3678	-7.2684813	-1.1786969
3679	-6.2241125	0.54987293
3680	-7.431822	-0.7217758
3681	-5.6184273	0.60228413
3682	-3.3851037	-3.2557144
3683	-3.3321292	-1.4105972
3684	-3.4201896	-3.1224632
3685	-3.4371579	-3.2588918
3686	-7.2765274	-0.5117055
3687	-5.1245737	-0.5414418
3688	-4.8823276	-1.1960925
3689	-3.2639637	-1.9990504
3690	-3.7814445	-0.9849579
3691	-7.5262475	-2.419647
3692	-3.8160048	-3.1367261
3693	-4.1747603	-2.0091567
3694	-3.6845832	-3.28532
3695	-3.9030733	-0.6058837
3696	-5.906703	0.6179624
3697	-4.477068	-0.5236889
3698	-3.942047	-2.543082
3699	-6.8135195	-0.19448215
3700	-5.9407964	-0.8099752
3701	-3.5846758	-3.1217902
3702	-6.77316	-0.024379365
3703	-3.6984892	-2.281897
3704	-3.823453	-1.2143221
3705	-5.7157497	-0.21957025
3706	-6.1801877	0.13538691
3707	-5.5465784	0.27173597
3708	-6.4848957	-1.3995733
3709	-7.590687	-0.93057555
3710	-3.8672128	-3.039169
3711	-6.764412	-0.087382935
3712	-3.8576944	-2.2288847
3713	-3.534457	-1.7237785
3714	-4.3883963	-2.361449
3715	-4.1250787	-1.0211561
3716	-6.0812836	0.53295285
3717	-6.5633225	-0.40064785
3718	-6.9839287	-0.5742815
3719	-5.969157	0.7955815
3720	-6.6271067	0.2119134
3721	-6.2520084	-0.0731441
3722	-3.7868938	-2.84701
3723	-6.2409544	-0.07174819
3724	-7.008897	-0.45720926
3725	-4.2257047	-1.8395736
3726	-4.5912147	-1.593909
3727	-6.3197803	0.28290382
3728	-3.304647	-1.4729865
3729	-6.9239736	-0.3538949
3730	-3.8971465	-1.4333593
3731	-6.2300997	1.3475416
3732	-6.0640154	0.09706811
3733	-5.537545	-0.16126123
3734	-3.1436982	-1.3479692
3735	-3.6201644	-3.4128692
3736	-4.3705926	-0.6330207
3737	-3.7080727	-1.512922
3738	-5.1293426	-1.5307918
3739	-2.9715118	-1.7712402
3740	-3.7499585	-1.8299171
3741	-6.0868654	0.17175591
3742	-3.2174513	-1.6674645
3743	-8.150537	-1.4975373
3744	-3.3811328	-3.0360353
3745	-3.3652804	-1.7441931
3746	-3.2764792	-2.1801856
3747	-3.0742495	-2.3977764
3748	-5.452546	0.39600813
3749	-5.452779	0.84958047
3750	-3.469309	-1.1740302
3751	-7.235529	-0.976754
3752	-3.7373943	-2.506238
3753	-3.483048	-3.2662346
3754	-2.880856	-1.9456968
3755	-3.298506	-1.7248087
3756	-7.0853944	-0.65918773
3757	-5.23635	0.3507555
3758	-3.8655665	-3.7324018
3759	-6.553564	-0.6320332
3760	-7.3447514	-0.49982223
3761	-7.587201	-0.8913097
3762	-3.410532	-3.577601
3763	-3.567623	-2.9195967
3764	-7.857011	-1.3812749
3765	-4.460161	-2.45533
3766	-6.6769104	-0.11787515
3767	-6.2642784	-0.22544938
3768	-3.3780468	-2.4683383
3769	-3.8769865	-2.9530838
3770	-6.9189625	-0.80570644
3771	-5.3321095	-2.3344715
3772	-5.3443036	1.0294651
3773	-6.0055895	-2.5793025
3774	-3.874259	-3.5679777
3775	-3.6753612	-1.2575561
3776	-2.9798708	-2.1980646
3777	-4.5181475	-1.6240892
3778	-3.1179175	-1.9733036
3779	-5.396796	-2.7307441
3780	-7.2314806	-1.1283464
3781	-6.1052046	-0.07450502
3782	-4.8418317	-1.4173921
3783	-3.9522247	-2.4970586
3784	-3.4522853	-2.0056956
3785	-4.137609	-3.0557117
3786	-3.9241924	-2.0124469
3787	-6.574473	-1.5553344
3788	-4.3792005	-2.351477
3789	-3.4202735	-1.5989668
3790	-6.895868	-0.7000272
3791	-7.2831097	-0.96014374
3792	-3.609505	-2.3822682
3793	-3.3933196	-1.501689
3794	-3.6822548	-0.4765469
3795	-6.9253306	-0.54440564
3796	-4.760367	-1.5381451
3797	-5.6246676	0.64358723
3798	-4.49967	-1.7378564
3799	-4.5510664	-3.157338
3800	-7.832681	-1.5859832
3801	-3.6807756	-3.6462102
3802	-3.5181756	-1.9720743
3803	-3.5542488	-3.2783892
3804	-3.8096745	-2.635205
3805	-5.3182034	-0.20584616
3806	-3.7950096	-2.6427612
3807	-6.702013	-1.4620464
3808	-3.669186	-1.8235309
3809	-7.4105115	-0.7536423
3810	-3.767191	-1.6356404
3811	-4.332789	-1.6779411
3812	-6.8770814	-0.34752333
3813	-3.6233919	-3.6018426
3814	-6.440721	-0.19676116
3815	-7.1895614	-0.42649522
3816	-4.8003216	-2.090069
3817	-3.478058	-4.0004463
3818	-6.7009706	-0.29956108
3819	-5.6870832	-1.9004834
3820	-3.5551	-1.5296718
3821	-5.9445357	-1.7846311
3822	-5.508935	-0.2896969
3823	-3.8357396	-2.6058173
3824	-3.9572616	-3.024081
3825	-5.0024543	-1.937747
3826	-7.291243	-0.5391634
3827	-7.053627	-0.3299061
3828	-4.7021875	-1.5356758
3829	-7.1042557	-0.4974794
3830	-7.488228	-0.9463914
3831	-7.1418886	-1.5369643
3832	-7.630879	-0.9194874
3833	-3.0303202	-2.9260452
3834	-6.9558573	-0.302916
3835	-6.0944796	0.51987845
3836	-6.9518223	-0.87500846
3837	-6.634096	-0.34776065
3838	-3.7744184	-2.7550309
3839	-3.6396484	-3.5830684
3840	-6.9139047	-0.4799458
3841	-6.465024	-1.1077328
3842	-7.457366	-1.0562987
3843	-3.8077426	-1.4976246
3844	-3.5551934	-2.8363087
3845	-3.1279557	-2.5632927
3846	-4.499661	-0.67324156
3847	-7.4002447	-0.22151297
3848	-4.0883884	-2.8821056
3849	-6.8766756	-1.1851503
3850	-7.7647924	-0.8675031
3851	-7.0053625	-0.5940717
3852	-7.464182	-0.76880616
3853	-3.7890954	-1.5007274
3854	-3.459228	-1.6595316
3855	-3.1462064	-1.9462092
3856	-5.945346	0.5803811
3857	-6.480712	-0.4912667
3858	-4.5192976	-1.8006747
3859	-3.7535257	-2.992104
3860	-3.157595	-2.2448232
3861	-5.3852882	-0.52238727
3862	-3.2489674	-2.0768907
3863	-4.99094	-0.48248264
3864	-5.666979	1.0814922
3865	-3.184177	-3.269744
3866	-3.6375632	-2.0715482
3867	-5.909481	0.29467967
3868	-6.767496	0.019324787
3869	-5.125607	0.3749684
3870	-7.408964	-0.3324862
3871	-3.8048687	-3.0546334
3872	-0.38690925	25.266197
3873	-0.3403002	25.77703
3874	-0.18258339	23.79234
3875	-0.29874343	25.175194
3876	-2.2146142	25.095444
3877	-0.17960313	24.848274
3878	-0.24601609	26.63745
3879	-1.6236519	25.99089
3880	-0.5634731	25.04662
3881	0.41226274	24.799957
3882	-0.6811045	25.496912
3883	0.11289316	23.955738
3884	0.15029353	23.88453
3885	-0.03365261	24.238781
3886	-0.25817278	23.922997
3887	-0.17406869	24.407324
3888	-0.20192614	24.597036
3889	0.3962793	24.79964
3890	-0.28401145	24.64494
3891	0.31041715	24.708324
3892	-0.803855	25.194769
3893	-0.10748983	24.419044
3894	-0.68649524	23.705433
3895	-1.8681144	26.18002
3896	-0.19719309	25.770275
3897	-1.325685	27.039368
3898	0.038015597	26.110077
3899	-0.3700459	26.607101
3900	-1.306206	24.75871
3901	-0.056347467	25.701529
3902	0.27251503	25.813639
3903	-0.6604873	25.07251
3904	-0.162574	24.693687
3905	-0.8587395	25.664774
3906	-0.15603834	23.96382
3907	-0.16891602	25.588022
3908	-2.2689056	26.671265
3909	-0.3419234	26.382902
3910	-1.060785	28.010054
3911	-1.5146539	25.318012
3912	0.19066337	25.2844
3913	0.28842455	25.073082
3914	-0.7300382	25.735106
3915	-0.77272165	26.353775
3916	-0.95933557	26.019243
3917	-1.170579	25.283207
3918	0.29575962	24.508007
3919	-0.1734797	24.626543
3920	-2.445918	25.71085
3921	-0.42860878	26.51299
3922	-0.6203967	25.600716
3923	0.1820839	24.397554
3924	0.18429068	25.425243
3925	-0.68149954	25.50353
3926	-0.7924875	25.305859
3927	0.46489	25.51168
3928	-1.0419645	26.163826
3929	-1.0818347	26.999695
3930	-0.32695168	25.179932
3931	-0.6740624	25.637184
3932	-2.0797794	24.986046
3933	-0.016624458	24.710623
3934	-0.37137356	25.575727
3935	-1.4067265	26.766878
3936	0.00021278113	25.446453
3937	0.22770411	24.658623
3938	-0.8308914	25.722244
3939	-0.045798726	24.916449
3940	1.6913146	25.973087
3941	-0.23092055	25.391472
3942	-0.25569475	26.304708
3943	0.32289135	24.874252
3944	-0.27578744	25.022612
3945	-1.2176911	25.764494
3946	-0.11495424	25.140799
3947	-0.63965577	24.98027
3948	-0.8010943	24.3539
3949	-1.0071579	24.532799
3950	-0.06700087	23.917397
3951	-0.66009116	25.371998
3952	-0.33787647	25.422272
3953	-0.90361345	26.230999
3954	-1.4033482	25.550499
3955	-1.0117533	25.65421
3956	-0.3601095	26.427467
3957	-0.43289518	24.345055
3958	-0.8455775	26.251236
3959	2.2280056	27.297462
3960	0.117568426	25.211933
3961	-0.061558582	27.20132
3962	-2.3520396	26.788761
3963	-0.27745572	25.795776
3964	-1.2530261	25.721733
3965	0.27536866	26.682808
3966	0.15112156	26.007874
3967	0.47535443	25.799263
3968	0.013789646	24.474487
3969	-0.9916899	25.092121
3970	-0.39999366	25.435524
3971	-0.19906992	22.998491
3972	-0.8799753	24.314255
3973	1.0710399	25.633873
3974	0.22580886	24.855925
3975	-0.7032407	25.608492
3976	-0.30199283	25.436226
3977	-0.5778053	25.46949
3978	0.52665126	26.552511
3979	1.1570657	26.363438
3980	-0.2492395	24.897352
3981	-0.3119454	24.631302
3982	-0.3982096	25.01554
3983	-1.4349701	25.034716
3984	-0.2456531	24.32799
3985	-0.6844229	25.060343
3986	-0.9081304	25.604336
3987	-1.0129577	26.007977
3988	0.3475226	25.01107
3989	-0.36545452	25.270061
3990	-0.12603551	24.190191
3991	-0.6885977	25.014332
3992	0.020822667	27.500395
3993	-0.4406942	24.961273
3994	-0.4180519	25.670845
3995	0.0647301	24.96986
3996	-0.21610665	24.016193
3997	-2.203653	26.26715
3998	0.180753	23.643002
3999	-0.25521404	25.02095
4000	0.16884404	25.225142
4001	0.17734754	24.514822
4002	2.0303917	18.090527
4003	0.3770524	16.865406
4004	2.1901996	18.663147
4005	-0.24909648	16.124207
4006	0.29104626	16.891489
4007	0.08593624	17.963524
4008	0.16529244	16.925535
4009	-0.9702457	17.084803
4010	0.7340069	17.147083
4011	0.87798136	17.095764
4012	-0.35395512	16.895058
4013	0.84381604	17.131136
4014	-0.261212	17.32365
4015	-0.5497093	16.975897
4016	0.2510901	17.273523
4017	-0.95649445	17.908436
4018	0.64907473	17.172646
4019	-0.6914982	17.372614
4020	-0.55074126	17.090603
4021	0.9954804	17.647629
4022	-0.2704754	17.218245
4023	0.5392149	16.818405
4024	-0.5559696	17.2049
4025	1.0604074	15.43299
4026	0.76211065	15.156017
4027	0.012758426	16.414227
4028	0.17357045	16.849815
4029	-0.19935143	16.971533
4030	1.5166175	18.053524
4031	-0.049941607	16.310616
4032	2.1715882	17.981789
4033	2.172453	18.35161
4034	0.59614193	14.981059
4035	0.2159285	15.935772
4036	2.6434815	18.789139
4037	-0.18849379	16.37489
4038	-0.32342142	16.11722
4039	0.52273256	17.118078
4040	0.5514486	16.214764
4041	-0.2564802	16.961376
4042	0.24351555	16.857586
4043	-0.2980063	17.236622
4044	2.0134482	18.445675
4045	-1.1984897	16.259003
4046	1.4153624	18.025387
4047	0.864588	17.941368
4048	-0.1404553	16.81798
4049	0.410181	16.876621
4050	1.7115029	17.909653
4051	-0.12546393	16.915678
4052	2.7983818	18.170101
4053	2.911255	18.33803
4054	2.5785322	18.982016
4055	3.5182023	18.86406
4056	0.3274672	16.393314
4057	2.756072	18.10328
4058	0.91292644	17.10728
4059	2.5288317	18.641941
4060	3.1651382	18.869125
4061	0.4664118	16.062044
4062	0.8494681	16.585735
4063	0.6275573	15.124012
4064	3.6356645	18.140812
4065	0.846459	15.227569
4066	0.7952162	16.748112
4067	3.4712136	19.083988
4068	0.4833157	15.508246
4069	2.686922	18.695625
4070	2.974155	18.415005
4071	0.9502357	16.346931
4072	3.0851607	18.821241
4073	2.586279	18.922808
4074	2.8395176	18.40134
4075	0.6340707	17.00092
4076	0.13644582	16.035973
4077	2.423058	18.07367
4078	2.7397814	18.913095
4079	1.0029509	17.165163
4080	2.7645	18.983253
4081	2.0617714	17.674221
4082	-0.42090994	16.768679
4083	2.489266	18.422054
4084	2.7041752	18.493668
4085	2.2839265	17.759777
4086	0.005628161	16.72968
4087	0.99795896	17.066423
4088	-0.293193	15.601888
4089	-0.23288435	15.6680565
4090	2.5172215	18.396885
4091	2.0457366	17.441313
4092	2.1962605	18.237642
4093	3.0745702	18.6949
4094	2.696795	19.18536
4095	3.0879197	18.23302
4096	1.7888579	16.723488
4097	-0.22348696	16.602812
4098	1.1033987	16.900078
4099	0.01824569	16.990915
4100	-0.3358172	15.347097
4101	2.8070064	18.446281
4102	2.1618252	18.145689
4103	0.1000688	16.094032
4104	2.3074002	18.468643
4105	1.9405011	18.514395
4106	0.5239223	17.440786
4107	2.380707	18.24598
4108	1.9571643	17.910015
4109	2.494022	18.874199
4110	0.44625258	17.43875
4111	3.1457167	18.861076
4112	2.5439668	18.820484
4113	1.1398693	17.22648
4114	-0.11995385	16.98426
4115	1.0991317	17.40538
4116	-0.061890043	15.991981
4117	1.1489203	17.726439
4118	-0.29418656	17.008202
4119	1.4224714	17.89602
4120	-0.83467114	15.256587
4121	1.8513039	14.574562
4122	1.4988796	15.082953
4123	1.5252031	17.969154
4124	1.8818216	14.4383745
4125	0.6313761	15.302514
4126	2.7362165	18.360638
4127	0.41705465	15.713788
4128	-0.61303395	16.411308
4129	1.7082626	16.958765
4130	1.0663118	14.877211
4131	1.0234075	16.096537
4132	1.5215002	14.390281
4133	2.6302478	14.563174
4134	2.8124113	18.980486
4135	3.2312212	19.088554
4136	1.2536426	14.947124
4137	-0.65963495	15.280481
4138	1.1948594	14.964356
4139	0.42704672	15.325393
4140	3.2656634	19.127747
4141	2.0671232	16.399773
4142	1.8130745	14.059538
4143	-0.27258876	15.077954
4144	1.5952402	15.308341
4145	0.8794701	16.132256
4146	1.612702	14.268302
4147	0.9369492	15.069545
4148	1.3557664	14.266111
4149	-0.88250625	16.771782
4150	-0.74815625	14.673308
4151	-0.34108993	15.1049795
4152	0.71162486	15.385131
4153	0.62679887	14.954313
4154	0.66659486	15.495206
4155	0.9741967	14.63539
4156	0.4120404	15.055602
4157	1.1649407	14.945561
4158	1.3620893	14.803596
4159	1.4493725	18.07164
4160	1.843207	15.312989
4161	1.4239823	15.65438
4162	0.108050875	16.259632
4163	1.4426113	16.558231
